candidate_id,candidate_name,party,chamber,state,incumbent,n_tweets,share_retweets,true_ideology
C0363,Celeste Delacroix,D,House,MA,False,501,0.19760479041916168,-0.9437
C0364,Dexter Quintanilla,R,House,MA,False,160,0.06875,0.7467
C0365,Zelda Yarborough,D,House,MA,True,35,0.14285714285714285,-0.4277
C0366,Celeste Marchetti,R,House,MA,False,151,0.46357615894039733,0.3218
C0367,Russell Ivester,D,House,MA,False,119,0.13445378151260504,-0.8928
C0368,Lavinia Jessup,R,House,MA,True,141,0.2695035460992908,0.645
C0369,Maeve Ostrander,D,House,MA,False,233,0.27467811158798283,-0.5336
C0370,Kendall Eastwood,R,House,MA,True,209,0.215311004784689,0.3428
C0371,Jocelyn Rutledge,I,House,MA,False,110,0.2818181818181818,0.2706
C0372,Cassidy Winterbourne,D,House,MA,True,42,0.09523809523809523,-0.3743
C0373,Maeve Ivester,R,House,MA,False,83,0.13253012048192772,0.24
C0374,Jocelyn Goodwin,D,House,MA,False,158,0.10126582278481013,-0.6493
C0375,Lorenzo Fairbanks,R,House,MA,True,121,0.47107438016528924,0.9448
C0376,Farrah Bramble,D,House,MA,False,93,0.0967741935483871,-0.4156
C0377,Rosalind Vandermeer,R,House,MA,False,80,0.3,0.5141
C0378,Maeve Prescott,R,House,MI,True,157,0.33121019108280253,0.6281
C0379,Farrah Northcutt,D,House,MI,False,125,0.288,-0.7999
C0380,Walker Barrows,R,House,MI,True,122,0.1885245901639344,0.6693
C0381,Ulysses Goodwin,D,House,MI,False,84,0.19047619047619047,-0.6555
C0382,Lorenzo Thackeray,R,House,MI,True,193,0.5233160621761658,0.3718
C0383,Delphine Alcott,D,House,MI,True,106,0.09433962264150944,-0.5723
C0384,Delphine Okafor,R,House,MI,False,60,0.38333333333333336,0.7155
C0385,Omar Bramble,D,House,MI,False,68,0.5,-1.0
C0386,Harlan Vandermeer,R,House,MI,True,31,0.1935483870967742,0.3719
C0387,Dexter Ashford,R,House,MI,True,111,0.23423423423423423,0.2152
C0388,Mordecai Villanueva,I,House,MI,False,46,0.13043478260869565,0.478
C0389,Zelda Quintanilla,D,House,MI,True,54,0.5185185185185185,-0.7803
C0390,Paloma Nakamura,R,House,MI,False,95,0.2736842105263158,0.4208
C0391,Ignatius Dunmore,D,House,MI,True,157,0.39490445859872614,-0.5259
C0392,Colton Yancey,R,House,MI,False,168,0.19047619047619047,0.7712
C0393,Kip Stanfield,D,House,MI,True,36,0.3055555555555556,-0.389
C0394,Celeste Underhill,R,House,MI,False,266,0.4473684210526316,0.8379
C0395,Ramona Jessup,D,House,MI,False,83,0.0963855421686747,-0.2764
C0396,Emmett Zielinski,R,House,MI,True,136,0.25735294117647056,0.677
C0397,Petra Vasquez-Reed,D,House,MI,False,80,0.375,-0.47
C0398,Hattie Xiong,R,House,MI,True,40,0.05,0.4822
C0399,Quincy Bickford,D,House,MI,False,148,0.16216216216216217,-0.6653
C0400,Priya Quintanilla,R,House,MI,False,66,0.42424242424242425,0.6399
C0401,Flora Fairbanks,R,House,MI,False,227,0.06607929515418502,0.6237
C0402,Deshawn Jankowski,D,House,MN,True,137,0.08759124087591241,-0.4864
C0403,Nolan Tunstall,R,House,MN,False,88,0.3181818181818182,0.7514
C0404,Bettina Vandermeer,D,House,MN,False,128,0.5234375,0.0281
C0405,Gustavo Jessup,R,House,MN,False,180,0.17777777777777778,0.645
C0406,Silas Nakamura,D,House,MN,True,71,0.28169014084507044,-0.8683
C0407,Quentin Fairbanks,R,House,MN,False,158,0.17721518987341772,0.2524
C0408,Harlan Whitlock,D,House,MN,True,46,0.0,-0.6801
C0409,Lavinia Zablocki,R,House,MN,False,85,0.10588235294117647,0.6574
C0410,Marcus Ivester,D,House,MN,False,101,0.24752475247524752,-0.6368
C0411,Vera Goodwin,R,House,MN,True,113,0.45132743362831856,0.2742
C0412,Ivan Bickford,D,House,MN,True,208,0.3701923076923077,-0.1042
C0413,Boyd Vasquez-Reed,R,House,MN,False,67,0.26865671641791045,0.5171
C0414,Walker Ashford,D,House,MN,True,275,0.20363636363636364,-0.6666
C0415,Ingrid Yancey,R,House,MN,False,200,0.065,0.8368
C0416,Ezra Zielinski,D,House,MN,True,67,0.4626865671641791,-0.2932
C0417,Dexter Northcutt,R,House,MN,False,71,0.323943661971831,0.6738
C0418,Anders Granger,D,House,MS,False,81,0.1728395061728395,-1.0
C0419,Pete Underhill,R,House,MS,True,91,0.37362637362637363,0.5509
C0420,Yolanda Ashford,D,House,MS,True,178,0.25842696629213485,-0.5466
C0421,Boyd Goodwin,R,House,MS,False,44,0.20454545454545456,0.4391
C0422,Avery Fairbanks,D,House,MS,True,90,0.2,-0.5747
C0423,Omar Abernathy,R,House,MS,False,146,0.0547945205479452,0.7341
C0424,Walker Dunmore,D,House,MS,False,56,0.03571428571428571,-0.5591
C0425,Tobias Tremblay,R,House,MS,False,81,0.48148148148148145,0.514
C0426,Junia Ostrander,D,House,MO,False,88,0.29545454545454547,-0.8961
C0427,Lorenzo Quimby,R,House,MO,True,126,0.047619047619047616,0.6911
C0428,Bettina Rutledge,D,House,MO,True,316,0.31645569620253167,-0.722
C0429,Omar Ravenscroft,R,House,MO,False,90,0.06666666666666667,0.5682
C0430,Junia Zablocki,I,House,MO,False,392,0.5663265306122449,0.2735
C0431,Cassidy Vandermeer,D,House,MO,False,226,0.15486725663716813,-0.5151
C0432,Osric Goodwin,R,House,MO,False,86,0.36046511627906974,0.7823
C0433,Ezra Yarborough,D,House,MO,False,48,0.22916666666666666,-0.7726
C0434,Vera Abernathy,R,House,MO,True,88,0.6590909090909091,0.6033
C0435,Sterling Calloway,D,House,MO,False,219,0.6118721461187214,-0.5405
C0436,Thea Abernathy,R,House,MO,False,180,0.22777777777777777,0.4572
C0437,Cassidy Kettering,D,House,MO,False,103,0.34951456310679613,-0.4471
C0438,Tamika Lindqvist,R,House,MO,False,108,0.2222222222222222,0.51
C0439,Ingrid Bickford,D,House,MO,True,158,0.21518987341772153,-0.9148
C0440,Hattie Yancey,R,House,MO,False,237,0.1350210970464135,0.5102
C0441,Ximena Jankowski,D,House,MO,True,164,0.5304878048780488,-0.9015
C0442,Uriel Alcott,R,House,MO,False,137,0.22627737226277372,0.8689
C0443,Petra Goodwin,D,House,MT,False,171,0.22807017543859648,-0.768
C0444,Uriel Rutledge,R,House,MT,True,343,0.15160349854227406,0.3699
C0445,Gideon Goodwin,I,House,MT,False,90,0.17777777777777778,-0.0419
C0446,Simone Umbridge,D,House,MT,False,118,0.1694915254237288,-0.3552
C0447,Hattie Quintanilla,R,House,MT,False,250,0.28,0.6846
C0448,Flora Okafor,D,House,NE,False,93,0.0967741935483871,-0.6624
C0449,Ulysses Calloway,R,House,NE,True,55,0.34545454545454546,0.6047
C0450,Nadia Bramble,D,House,NE,False,315,0.09523809523809523,-0.5661
C0451,Marisol Quimby,R,House,NE,True,96,0.28125,0.9568
C0452,Lucille Zielinski,D,House,NE,True,95,0.30526315789473685,-0.5089
C0453,Omar Yarborough,R,House,NE,False,199,0.46733668341708545,0.4595
C0454,Nolan Stanfield,D,House,NV,False,139,0.26618705035971224,-0.5917
C0455,Deshawn Bramble,R,House,NV,True,98,0.3877551020408163,0.9653
C0456,Uriel Umbridge,D,House,NV,True,392,0.40816326530612246,-0.1955
C0457,Marcus Jankowski,R,House,NV,False,107,0.028037383177570093,0.5301
C0458,Avery Bickford,D,House,NV,True,82,0.2804878048780488,-0.5712
C0459,Lorenzo Solberg,R,House,NV,False,107,0.32710280373831774,0.6951
C0460,Walker Winterbourne,I,House,NV,False,166,0.030120481927710843,-0.0412
C0461,Russell Vandermeer,D,House,NV,True,137,0.43795620437956206,-0.7943
C0462,Nolan Vasquez-Reed,R,House,NV,False,69,0.36231884057971014,0.7699
C0463,Ulysses Ashford,D,House,NH,True,110,0.32727272727272727,-0.4453
C0464,Cormac Northcutt,R,House,NH,False,85,0.25882352941176473,0.5845
C0465,Flora Barrows,D,House,NH,False,131,0.5267175572519084,-0.3233
C0466,Gideon Falkner,R,House,NH,True,163,0.2392638036809816,0.8498
C0467,Omar Oglesby,D,House,NJ,False,103,0.0970873786407767,-0.4654
C0468,Tamika Bramble,R,House,NJ,True,194,0.0979381443298969,0.6186
C0469,Nadia Okafor,D,House,NJ,True,91,0.34065934065934067,-0.6403
C0470,Ximena Renwick,R,House,NJ,False,76,0.17105263157894737,0.9048
C0471,Vivienne Barrows,D,House,NJ,True,186,0.053763440860215055,-0.7742
C0472,Jocelyn Eastwood,R,House,NJ,False,168,0.30357142857142855,0.5277
C0473,Lavinia Ellingson,D,House,NJ,True,303,0.10561056105610561,-0.4065
C0474,Renata Kowalczyk,R,House,NJ,False,17,0.4117647058823529,0.3492
C0475,Kendall Quimby,D,House,NJ,False,84,0.4166666666666667,-0.5949
C0476,Osric Calloway,R,House,NJ,False,75,0.25333333333333335,0.2094
C0477,Jordan Zielinski,D,House,NJ,False,94,0.23404255319148937,-0.8365
C0478,Kendall Crowder,R,House,NJ,True,121,0.18181818181818182,0.7633
C0479,Nadia Zielinski,D,House,NJ,False,134,0.4626865671641791,-0.723
C0480,Lorenzo Ivester,R,House,NJ,False,87,0.11494252873563218,0.959
C0481,Pete Lindqvist,D,House,NJ,False,120,0.058333333333333334,-0.5807
C0482,Silas Okafor,R,House,NJ,False,118,0.3983050847457627,0.3253
C0483,York Tunstall,D,House,NJ,True,46,0.021739130434782608,-0.6662
C0484,Ramona Lockhart,R,House,NJ,False,77,0.5454545454545454,0.5877
C0485,Zelda Crowder,D,House,NJ,True,284,0.2147887323943662,-0.8585
C0486,Noemi Ivester,R,House,NJ,False,77,0.1038961038961039,0.4448
C0487,Noemi Ravenscroft,D,House,NJ,True,92,0.2826086956521739,-0.3749
C0488,Simone Rutledge,R,House,NJ,False,111,0.1891891891891892,0.7845
C0489,Harlan Nakamura,D,House,NJ,False,102,0.06862745098039216,-0.7112
C0490,Quincy Northcutt,R,House,NJ,False,183,0.45901639344262296,0.6051
C0491,Nolan Villanueva,D,House,NM,False,70,0.2,-0.089
C0492,Flora Dunmore,R,House,NM,True,258,0.3875968992248062,0.4813
C0493,Pete Barrows,D,House,NM,False,45,0.4888888888888889,-0.779
C0494,Ramona Eastwood,R,House,NM,True,69,0.10144927536231885,0.4554
C0495,Harlan Ibarra,D,House,NM,False,194,0.5103092783505154,-0.6256
C0496,Ignatius Sandoval,R,House,NM,True,95,0.17894736842105263,0.6166
C0497,Zelda Nakamura,I,House,NM,False,131,0.25190839694656486,0.3014
C0498,Anders Abernathy,D,House,NY,False,142,0.11267605633802817,-0.3476
C0499,Wendell Bickford,D,House,NY,True,312,0.2916666666666667,-0.6986
C0500,Paloma Kowalczyk,R,House,NY,False,109,0.1834862385321101,0.5091
C0501,Junia Quimby,D,House,NY,True,116,0.6982758620689655,-0.7689
C0502,York Jankowski,R,House,NY,False,210,0.3380952380952381,0.6823
C0503,Colton Jessup,R,House,NY,True,96,0.1875,0.6981
C0504,Elena Meriwether,D,House,NY,False,55,0.43636363636363634,-0.6739
C0505,Ignatius Solberg,R,House,NY,True,156,0.1282051282051282,0.8507
C0506,Opal Thackeray,I,House,NY,False,163,0.13496932515337423,-0.7381
C0507,Harlan Lockhart,D,House,NY,False,28,0.17857142857142858,-0.9245
C0508,Petra Meriwether,R,House,NY,True,97,0.09278350515463918,0.9237
C0509,Deshawn Lockhart,D,House,NY,True,66,0.10606060606060606,-0.4904
C0510,Celeste Fairbanks,R,House,NY,False,62,0.27419354838709675,0.445
C0511,Farrah Thackeray,D,House,NY,False,299,0.28762541806020064,-0.8767
C0512,Quentin Yancey,R,House,NY,False,139,0.2805755395683453,0.4268
C0513,Tamika Bickford,D,House,NY,False,39,0.20512820512820512,-0.8252
C0514,Nadia Lindqvist,R,House,NY,True,110,0.2,0.3523
C0515,York Bramble,D,House,NY,True,46,0.391304347826087,-0.7232
C0516,Osric Tunstall,R,House,NY,False,71,0.07042253521126761,0.5161
C0517,Lucille Underhill,D,House,NY,False,108,0.4444444444444444,-0.5968
C0518,Quincy Sandoval,R,House,NY,True,229,0.1091703056768559,0.5514
C0519,Renata Ibarra,D,House,NY,False,90,0.2111111111111111,-0.257
C0520,Marisol Yarborough,R,House,NY,False,135,0.2740740740740741,0.6998
C0521,Ingrid Crowder,D,House,NY,True,136,0.0661764705882353,-0.728
C0522,Zelda Thackeray,R,House,NY,False,133,0.2932330827067669,0.7637
C0523,Sterling Whitlock,D,House,NY,False,68,0.4117647058823529,-0.464
C0524,Ignatius Lindqvist,R,House,NY,True,81,0.08641975308641975,0.5408
C0525,Paloma Goodwin,D,House,NY,False,43,0.3488372093023256,-0.8793
C0526,Zelda Jankowski,R,House,NY,True,143,0.1958041958041958,0.662
C0527,Sterling Nakamura,D,House,NY,False,206,0.07766990291262135,-0.7212
C0528,Tallulah Jessup,R,House,NY,True,70,0.3142857142857143,0.451
C0529,Gustavo Umbridge,D,House,NY,False,94,0.031914893617021274,-0.7234
C0530,Gideon Yarborough,R,House,NY,True,159,0.12578616352201258,0.394
C0531,Petra Yancey,D,House,NY,True,87,0.1839080459770115,-0.7305
C0532,Emmett Solberg,R,House,NY,False,37,0.6486486486486487,0.725
C0533,Pete Dunmore,D,House,NY,False,263,0.2889733840304182,-1.0
C0534,Vera Falkner,R,House,NY,False,189,0.5238095238095238,0.688
C0535,Elena Bramble,D,House,NY,True,123,0.24390243902439024,-0.8418
C0536,Ulysses Ostrander,R,House,NY,False,124,0.1693548387096774,1.0
C0537,Henrietta Lockhart,D,House,NY,False,80,0.0625,-0.6067
C0538,Ximena Bramble,R,House,NY,True,33,0.030303030303030304,0.4234
C0539,Russell Okafor,D,House,NY,False,75,0.14666666666666667,-1.0
C0540,Cassidy Alcott,R,House,NY,True,71,0.352112676056338,0.5991
C0541,Omar Xiong,D,House,NY,False,158,0.26582278481012656,-0.658
C0542,Uriel Falkner,R,House,NY,True,114,0.47368421052631576,0.3602
C0543,Flora Tunstall,D,House,NY,True,48,0.375,-0.425
C0544,Ivan Pemberton,R,House,NY,False,48,0.22916666666666666,0.7029
C0545,Ezra Tunstall,D,House,NY,True,48,0.10416666666666667,-1.0
C0546,Deshawn Kettering,R,House,NY,False,152,0.013157894736842105,0.2372
C0547,Celeste Holloway,D,House,NY,False,100,0.28,-0.888
C0548,Gustavo Underhill,R,House,NY,True,130,0.16923076923076924,0.5027
C0549,Petra Ibarra,D,House,NC,True,59,0.3559322033898305,-0.655
C0550,Marisol Holloway,R,House,NC,False,141,0.3120567375886525,0.0855
C0551,Jocelyn Abernathy,D,House,NC,False,281,0.24199288256227758,-0.7042
C0552,Elena Winterbourne,R,House,NC,False,40,0.45,1.0
C0553,Gideon Thackeray,R,House,NC,True,78,0.1794871794871795,0.6033
C0554,Tobias Ostrander,D,House,NC,False,251,0.2749003984063745,-0.8462
C0555,Henrietta Xiong,R,House,NC,False,116,0.04310344827586207,0.6799
C0556,Bettina Falkner,D,House,NC,True,121,0.2892561983471074,-0.208
C0557,Celeste Oglesby,R,House,NC,False,39,0.07692307692307693,0.5358
C0558,Celeste Meriwether,D,House,NC,False,80,0.3375,-0.7306
C0559,Hattie Yarborough,R,House,NC,True,89,0.2247191011235955,0.9258
C0560,Colton Kettering,D,House,NC,False,212,0.30660377358490565,-0.819
C0561,Renata Yancey,R,House,NC,False,111,0.38738738738738737,0.4092
C0562,Sterling Ravenscroft,R,House,NC,True,286,0.14685314685314685,0.5344
C0563,Ivan Winterbourne,D,House,NC,False,230,0.26521739130434785,-0.6609
C0564,Farrah Pemberton,R,House,NC,False,71,0.23943661971830985,0.8469
C0565,Henrietta Jankowski,D,House,NC,True,83,0.13253012048192772,-0.816
C0566,Rosalind Villanueva,R,House,NC,False,97,0.17525773195876287,0.1705
C0567,Maeve Villanueva,D,House,NC,False,177,0.011299435028248588,-0.5143
C0568,Walker Oglesby,R,House,NC,False,41,0.14634146341463414,0.3986
C0569,Elena Ashford,D,House,NC,False,185,0.24864864864864866,-0.416
C0570,Bettina Zielinski,R,House,NC,True,37,0.1891891891891892,0.4556
C0571,Ivan Barrows,D,House,NC,True,107,0.056074766355140186,-0.5327
C0572,Noemi Dunmore,R,House,NC,False,147,0.2108843537414966,0.3492
C0573,Henrietta Whitlock,D,House,ND,False,116,0.21551724137931033,-0.8429
C0574,Ulysses Rutledge,R,House,ND,True,159,0.4779874213836478,0.5758
C0575,Vivienne Prescott,D,House,OH,True,72,0.2638888888888889,-1.0
C0576,Nolan Dunmore,R,House,OH,False,297,0.5387205387205387,0.6452
C0577,Cassidy Goodwin,D,House,OH,False,137,0.08759124087591241,-0.6921
C0578,Anders Meriwether,R,House,OH,True,80,0.15,0.9096
C0579,Bettina Thackeray,D,House,OH,True,73,0.4246575342465753,-0.5645
C0580,Colton Jankowski,R,House,OH,False,64,0.046875,0.4696
C0581,Farrah Jankowski,D,House,OH,True,97,0.17525773195876287,-0.7214
C0582,Celeste Xiong,R,House,OH,False,78,0.5769230769230769,0.5018
C0583,Silas Rutledge,D,House,OH,True,80,0.1125,-0.7266
C0584,Anders Tremblay,R,House,OH,False,68,0.27941176470588236,1.0
C0585,Renata Jessup,D,House,OH,False,125,0.368,-0.2222
C0586,Rosalind Falkner,R,House,OH,False,37,0.24324324324324326,0.568
C0587,Deshawn Solberg,D,House,OH,False,151,0.2847682119205298,-0.3011
C0588,Marisol Xiong,R,House,OH,True,177,0.5254237288135594,0.3074
C0589,Quentin Rutledge,D,House,OH,False,43,0.16279069767441862,-0.6102
C0590,Wendell Ravenscroft,R,House,OH,True,132,0.03787878787878788,0.1728
C0591,Petra Oglesby,D,House,OH,False,52,0.15384615384615385,-1.0
C0592,Nolan Holloway,R,House,OH,True,87,0.27586206896551724,0.7028
C0593,Gustavo Goodwin,I,House,OH,False,118,0.576271186440678,0.6635
C0594,Lucille Yarborough,D,House,OH,False,108,0.3333333333333333,-0.6249
C0595,Thea Wexford,R,House,OH,True,41,0.0975609756097561,0.6339
C0596,Anders Tunstall,D,House,OH,False,140,0.2357142857142857,-0.5742
C0597,Renata Palafox,R,House,OH,True,25,0.52,0.1178
C0598,Emmett Ravenscroft,D,House,OH,False,37,0.21621621621621623,-0.5595
C0599,Lavinia Kowalczyk,R,House,OH,True,40,0.475,0.8036
C0600,Simone Whitlock,D,House,OH,False,151,0.271523178807947,-0.8472
C0601,Elena Oglesby,R,House,OH,False,57,0.22807017543859648,0.648
C0602,Nolan Northcutt,D,House,OH,True,90,0.16666666666666666,-0.7227
C0603,Ingrid Alcott,R,House,OH,False,62,0.14516129032258066,0.9772
C0604,Tallulah Whitlock,D,House,OH,True,41,0.17073170731707318,-0.3254
C0605,Kendall Rutledge,R,House,OH,False,92,0.13043478260869565,0.555
C0606,Silas Calloway,I,House,OH,False,54,0.3888888888888889,-0.7804
C0607,Kendall Underhill,D,House,OK,True,142,0.13380281690140844,-0.459
C0608,Quentin Ravenscroft,R,House,OK,False,211,0.061611374407582936,0.5422
C0609,Ulysses Zielinski,R,House,OK,True,101,0.22772277227722773,0.3512
C0610,Emmett Sandoval,D,House,OK,True,53,0.4339622641509434,-0.5322
C0611,Henrietta Barrows,R,House,OK,False,179,0.33519553072625696,0.4077
C0612,Wendell Ivester,D,House,OK,False,165,0.21818181818181817,-0.3531
C0613,Opal Sandoval,R,House,OK,True,52,0.38461538461538464,0.5921
C0614,Lavinia Solberg,D,House,OK,False,191,0.18848167539267016,-1.0
C0615,Lavinia Goodwin,R,House,OK,False,69,0.4492753623188406,0.6324
C0616,Dexter Jessup,D,House,OR,True,116,0.13793103448275862,-0.921
C0617,Avery Rutledge,R,House,OR,False,120,0.3,0.6332
C0618,Emmett Quimby,D,House,OR,False,87,0.022988505747126436,-0.6521
C0619,Junia Lindqvist,R,House,OR,True,198,0.3333333333333333,0.7654
C0620,Paloma Stanfield,D,House,OR,False,83,0.0963855421686747,-0.3022
C0621,Nolan Delacroix,R,House,OR,False,88,0.4659090909090909,0.0485
C0622,Grant Sandoval,R,House,OR,True,105,0.3333333333333333,0.8688
C0623,Marcus Ravenscroft,D,House,OR,True,88,0.125,-0.4464
C0624,Lavinia Xiong,R,House,OR,False,25,0.56,0.5484
C0625,York Holloway,D,House,OR,False,92,0.3695652173913043,-0.8234
C0626,Renata Okafor,R,House,OR,True,150,0.14666666666666667,0.3582
C0627,Ingrid Jessup,R,House,PA,True,88,0.2159090909090909,0.3715
C0628,Tallulah Vandermeer,D,House,PA,False,92,0.358695652173913,-0.7642
C0629,Mordecai Falkner,R,House,PA,True,69,0.2898550724637681,0.6097
C0630,Nadia Wexford,D,House,PA,False,67,0.5970149253731343,-0.6054
C0631,Tallulah Calloway,R,House,PA,True,141,0.40425531914893614,0.7
C0632,Jordan Okafor,D,House,PA,False,50,0.2,-0.5568
C0633,Silas Ravenscroft,R,House,PA,True,138,0.2608695652173913,0.5591
C0634,Lorenzo Stanfield,D,House,PA,True,105,0.5619047619047619,-0.8297
C0635,Anders Lockhart,R,House,PA,False,149,0.28859060402684567,0.8554
C0636,Dexter Palafox,D,House,PA,True,129,0.13178294573643412,-0.9108
C0637,Opal Zielinski,R,House,PA,False,148,0.0945945945945946,0.5197
C0638,Deshawn Umbridge,I,House,PA,False,112,0.3482142857142857,0.131
C0639,Gideon Lockhart,D,House,PA,True,96,0.3854166666666667,-0.2685
C0640,Farrah Vasquez-Reed,R,House,PA,False,94,0.43617021276595747,0.1442
C0641,Simone Goodwin,R,House,PA,True,95,0.05263157894736842,0.6362
C0642,Priya Oglesby,D,House,PA,True,66,0.19696969696969696,-0.3473
C0643,Tamika Hargrove,R,House,PA,False,92,0.3804347826086957,0.2211
C0644,Lavinia Vandermeer,D,House,PA,True,98,0.14285714285714285,-0.6128
C0645,Marcus Oglesby,R,House,PA,False,90,0.15555555555555556,0.954
C0646,Lorenzo Palafox,D,House,PA,False,42,0.023809523809523808,-0.0892
C0647,Deshawn Yancey,R,House,PA,True,59,0.7457627118644068,0.9819
C0648,Anders Palafox,D,House,PA,False,103,0.17475728155339806,-0.3938
C0649,Farrah Sandoval,R,House,PA,True,123,0.3902439024390244,0.6728
C0650,Kip Solberg,D,House,PA,False,109,0.1743119266055046,-0.4315
C0651,Avery Solberg,R,House,PA,True,55,0.509090909090909,0.5089
C0652,Grant Ivester,D,House,PA,False,348,0.3505747126436782,-0.5896
C0653,Pete Umbridge,R,House,PA,False,51,0.27450980392156865,0.5323
C0654,Deshawn Tremblay,D,House,PA,False,48,0.22916666666666666,-0.3697
C0655,Ignatius Ravenscroft,R,House,PA,True,193,0.5854922279792746,0.5139
C0656,Grant Ibarra,D,House,PA,True,96,0.041666666666666664,-0.3733
C0657,Maeve Hargrove,R,House,PA,False,145,0.2689655172413793,0.7277
C0658,Avery Pemberton,D,House,PA,True,83,0.2891566265060241,-1.0
C0659,Farrah Tunstall,D,House,RI,False,33,0.15151515151515152,-0.9976
C0660,Nadia Holloway,R,House,RI,False,171,0.2573099415204678,0.5585
C0661,Dexter Dunmore,R,House,RI,True,135,0.16296296296296298,0.9196
C0662,Colton Vasquez-Reed,D,House,SC,False,143,0.11888111888111888,-1.0
C0663,Tamika Nakamura,R,House,SC,False,236,0.4322033898305085,0.232
C0664,Flora Thackeray,R,House,SC,False,86,0.13953488372093023,0.7551
C0665,Quincy Abernathy,D,House,SC,False,83,0.25301204819277107,-0.845
C0666,Boyd Marchetti,R,House,SC,False,101,0.16831683168316833,0.2484
C0667,Mordecai Nakamura,D,House,SC,True,76,0.40789473684210525,-0.863
C0668,Lucille Eastwood,R,House,SC,False,149,0.1342281879194631,0.5479
C0669,Sterling Ellingson,I,House,SC,False,97,0.030927835051546393,-0.39
C0670,Ramona Marchetti,D,House,SC,False,76,0.11842105263157894,-0.6671
C0671,Emmett Jankowski,R,House,SC,True,199,0.27638190954773867,0.8909
C0672,Boyd Thackeray,D,House,SC,False,30,0.3333333333333333,-0.582
C0673,Paloma Oglesby,R,House,SC,True,136,0.3602941176470588,0.558
C0674,Yolanda Tremblay,I,House,SC,False,106,0.27358490566037735,0.4401
C0675,Tobias Winterbourne,D,House,SC,False,91,0.17582417582417584,-0.303
C0676,Petra Tremblay,R,House,SC,True,183,0.09289617486338798,0.5801
C0677,Boyd Zielinski,D,House,SD,False,293,0.04436860068259386,-0.7698
C0678,Ignatius Vasquez-Reed,R,House,SD,False,150,0.08666666666666667,0.5894
C0679,Ximena Vandermeer,D,House,TN,False,298,0.21140939597315436,-0.781
C0680,Ignatius Tunstall,R,House,TN,False,40,0.15,0.5458
C0681,Paloma Villanueva,D,House,TN,True,124,0.23387096774193547,-0.7093
C0682,Yolanda Calloway,R,House,TN,False,106,0.27358490566037735,0.47
C0683,Maeve Solberg,D,House,TN,False,106,0.20754716981132076,-0.7705
C0684,Harlan Umbridge,R,House,TN,True,205,0.16585365853658537,0.5631
C0685,Lorenzo Granger,I,House,TN,False,138,0.4492753623188406,0.1351
C0686,Thea Prescott,D,House,TN,False,134,0.23134328358208955,-0.4482
C0687,Opal Ibarra,R,House,TN,True,113,0.4336283185840708,0.7788
C0688,Jordan Winterbourne,D,House,TN,True,141,0.2624113475177305,-0.6176
C0689,Renata Zablocki,R,House,TN,False,123,0.2032520325203252,0.5893
C0690,Grant Jessup,D,House,TN,True,144,0.2777777777777778,-0.6238
C0691,Vivienne Winterbourne,R,House,TN,False,38,0.21052631578947367,1.0
C0692,Maeve Northcutt,D,House,TN,False,41,0.07317073170731707,-0.5912
C0693,Lavinia Palafox,R,House,TN,True,75,0.22666666666666666,0.0892
C0694,Ingrid Ellingson,D,House,TN,False,65,0.07692307692307693,-0.5282
C0695,Nadia Sandoval,R,House,TN,True,124,0.5161290322580645,0.4281
C0696,Vivienne Lindqvist,D,House,TN,True,50,0.5,-0.5891
C0697,Omar Ellingson,R,House,TN,False,189,0.328042328042328,0.2459
C0698,Yolanda Lockhart,D,House,TX,True,104,0.25,-0.4117
C0699,Sterling Crowder,R,House,TX,False,121,0.30578512396694213,0.7629
C0700,Renata Alcott,D,House,TX,False,147,0.1564625850340136,-1.0
C0701,Zelda Ashford,R,House,TX,True,83,0.2891566265060241,0.803
C0702,Uriel Goodwin,D,House,TX,False,73,0.1232876712328767,-0.3278
C0703,Kendall Villanueva,R,House,TX,False,70,0.08571428571428572,0.7637
C0704,Ezra Vandermeer,D,House,TX,True,76,0.2236842105263158,-0.7234
C0705,Tobias Prescott,R,House,TX,False,175,0.21142857142857144,0.3437
C0706,Ezra Winterbourne,D,House,TX,False,99,0.23232323232323232,-0.7262
C0707,Pete Whitlock,R,House,TX,True,49,0.30612244897959184,0.4724
C0708,Thea Bickford,D,House,TX,True,73,0.5205479452054794,-0.8734
C0709,Wendell Renwick,R,House,TX,False,100,0.22,0.8889
C0710,Lavinia Lindqvist,D,House,TX,True,189,0.24338624338624337,-0.7556
C0711,Ivan Solberg,R,House,TX,False,118,0.13559322033898305,0.4358
C0712,Simone Pemberton,D,House,TX,False,121,0.17355371900826447,-0.5346
C0713,Omar Yancey,R,House,TX,True,70,0.18571428571428572,0.6325
C0714,Osric Underhill,D,House,TX,False,79,0.4050632911392405,-0.6093
C0715,Gustavo Palafox,R,House,TX,True,145,0.33793103448275863,0.5997
C0716,Zelda Ravenscroft,D,House,TX,True,56,0.03571428571428571,-0.4115
C0717,Zelda Holloway,R,House,TX,False,50,0.26,0.8848
C0718,Ulysses Umbridge,D,House,TX,True,30,0.4,-0.4545
C0719,Jordan Meriwether,D,House,TX,False,52,0.4423076923076923,-0.4667
C0720,Celeste Sandoval,R,House,TX,True,213,0.14553990610328638,0.3411
C0721,Marisol Thackeray,D,House,TX,False,148,0.36486486486486486,-0.8212
C0722,Opal Umbridge,R,House,TX,True,116,0.39655172413793105,0.4302
