candidate_id,candidate_name,handle,party,chamber,state,district,incumbent,n_tweets,share_retweets,mean_distance_to_field
C0242,Quincy Kowalczyk,@QuincyKowalczyk2022,D,House,GA,GA-12,True,249,0.180722891566265,0.0194130852533235
C0243,Yolanda Goodwin,@YGoodwin,R,House,GA,GA-12,False,125,0.136,0.027098454899623724
C0244,Tallulah Northcutt,@TallulahNorthcutt2022,D,House,GA,GA-13,False,142,0.1971830985915492,0.025613862346416712
C0245,Emmett Lockhart,@EmmettLockhart2022,R,House,GA,GA-13,True,211,0.2464454976303317,0.02340814555191194
C0246,Cormac Meriwether,@CormacMeriwether2022,D,House,GA,GA-14,True,76,0.1447368421052631,0.028781411470073508
C0247,Maeve Dunmore,@DunmoreHQ,R,House,GA,GA-14,False,460,0.3456521739130435,0.02261011555527786
C0248,Wendell Yancey,@WYancey2022,D,House,HI,HI-01,False,117,0.2564102564102564,0.026805240751072632
C0249,York Eastwood,@YorkEastwood2022,R,House,HI,HI-01,True,41,0.1463414634146341,0.033150555315373496
C0250,Quincy Nakamura,@QuincyNakamura2022,D,House,HI,HI-02,True,48,0.5833333333333334,0.044268666122217505
C0251,Yolanda Oglesby,@YolandaOglesby2022,R,House,HI,HI-02,False,110,0.1,0.04357409419794809
C0252,Wendell Alcott,@WendellAlcott2022,D,House,ID,ID-01,False,105,0.1333333333333333,0.027071701188063884
C0253,Osric Meriwether,@OsricMeriwether2022,R,House,ID,ID-01,True,56,0.25,0.03756952182016669
C0254,Priya Whitlock,@PriyaWhitlock2022,D,House,ID,ID-02,False,160,0.075,0.025949799693711945
C0255,Nolan Prescott,@PrescottHQ,R,House,ID,ID-02,False,76,0.4342105263157895,0.028620978859975905
C0256,Colton Ostrander,@OstranderForCongress,D,House,IL,IL-01,True,38,0.1578947368421052,0.038438300482264307
C0257,Uriel Fairbanks,@UFairbanksOfficial,R,House,IL,IL-01,False,72,0.75,0.05339911333464256
C0258,Flora Oglesby,@FOglesby2022,R,House,IL,IL-02,False,32,0.46875,0.04962127624670676
C0259,Emmett Zablocki,@EmmettZablocki2022,D,House,IL,IL-03,False,94,0.1382978723404255,0.02707814706604274
C0260,Hattie Whitlock,@HattieWhitlock2022,R,House,IL,IL-03,True,83,0.6024096385542169,0.04106058378834175
C0261,Opal Underhill,@OpalUnderhill2022,D,House,IL,IL-04,True,77,0.3766233766233766,0.025850544827091006
C0262,Vera Solberg,@VeraSolberg2022,R,House,IL,IL-04,False,174,0.3505747126436782,0.023856939296191284
C0263,Opal Nakamura,@OpalNakamura2022,D,House,IL,IL-05,False,130,0.4923076923076923,0.02905805447266606
C0264,Uriel Oglesby,@UrielOglesby2022,R,House,IL,IL-05,True,99,0.404040404040404,0.0252177739999176
C0265,Hattie Jessup,@HattieJessup2022,D,House,IL,IL-06,False,215,0.6465116279069767,0.0397913397662998
C0266,York Goodwin,@YorkGoodwin2022,R,House,IL,IL-06,True,100,0.19,0.025664727526234
C0267,Marisol Quintanilla,@MQuintanillaOfficial,D,House,IL,IL-07,False,46,0.217391304347826,0.03809676317750572
C0268,Paloma Eastwood,@PalomaEastwood2022,R,House,IL,IL-07,True,85,0.4117647058823529,0.028938579333432256
C0269,Jordan Falkner,@JFalkner,I,House,IL,IL-07,False,153,0.2156862745098039,0.03503306732386518
C0270,Cassidy Nakamura,@CassidyNakamura2022,D,House,IL,IL-08,True,54,0.4629629629629629,0.035111271255547874
C0271,Tallulah Pemberton,@TallulahPemberton2022,R,House,IL,IL-08,False,256,0.34375,0.024544771263689973
C0272,Junia Vasquez-Reed,@JVasquezReedOfficial,D,House,IL,IL-09,True,113,0.1946902654867256,0.0335961158785458
C0273,Ramona Yarborough,@RYarboroughOfficial,R,House,IL,IL-09,False,66,0.3787878787878788,0.023548024394510245
C0274,Deshawn Granger,@DeshawnGranger2022,D,House,IL,IL-10,False,96,0.15625,0.025862835273120995
C0275,Kip Ashford,@KAshford2022,R,House,IL,IL-10,True,97,0.5154639175257731,0.029032861005621143
C0276,Emmett Oglesby,@OglesbyForCongress,D,House,IL,IL-11,False,25,0.04,0.046914782574663465
C0277,Bettina Okafor,@BettinaOkafor2022,R,House,IL,IL-11,True,128,0.109375,0.0249988200470775
C0278,York Marchetti,@YMarchettiOfficial,R,House,IL,IL-12,True,36,0.25,0.03563715462442894
C0279,Kip Granger,@KipGranger2022,D,House,IL,IL-13,True,184,0.125,0.023784203958694412
C0280,Celeste Bickford,@CelesteBickford2022,R,House,IL,IL-13,False,63,0.0634920634920634,0.034109730700591735
C0281,Deshawn Crowder,@DCrowder,D,House,IL,IL-14,True,100,0.31,0.023099361834312108
C0282,Emmett Pemberton,@PembertonHQ,R,House,IL,IL-14,False,29,0.3103448275862069,0.038043937174076836
C0283,Cassidy Granger,@CassidyGranger2022,D,House,IL,IL-15,False,44,0.3181818181818182,0.030049312406225093
C0284,Farrah Solberg,@FarrahSolberg2022,R,House,IL,IL-15,False,244,0.3688524590163934,0.02073570821420732
C0285,Vivienne Villanueva,@VVillanueva,D,House,IL,IL-16,True,56,0.0535714285714285,0.037376505728490966
C0286,Kendall Whitlock,@KendallWhitlock2022,R,House,IL,IL-16,False,118,0.1610169491525423,0.026323617479199157
C0287,Lavinia Bramble,@LaviniaBramble2022,D,House,IL,IL-17,True,94,0.3404255319148936,0.02870772379356187
C0288,Harlan Kowalczyk,@HarlanKowalczyk2022,R,House,IL,IL-17,False,69,0.072463768115942,0.02704651382078809
C0289,Grant Thackeray,@GrantThackeray2022,R,House,IN,IN-01,True,83,0.3734939759036144,0.0316734666409768
C0290,Lorenzo Ellingson,@LEllingson,D,House,IN,IN-02,False,92,0.1413043478260869,0.0305747942693596
C0291,Jocelyn Meriwether,@Meriwether4Congress,D,House,IN,IN-03,False,161,0.1304347826086956,0.030949379285767235
C0292,Jordan Goodwin,@GoodwinHQ,D,House,IN,IN-04,False,97,0.2371134020618556,0.02925099520670873
C0293,Wendell Vandermeer,@WVandermeerOfficial,R,House,IN,IN-04,True,72,0.1111111111111111,0.028378158488619604
C0294,Harlan Solberg,@HarlanSolberg2022,D,House,IN,IN-05,True,124,0.4677419354838709,0.02749000439481267
C0295,Vivienne Ellingson,@VivienneEllingson2022,R,House,IN,IN-05,False,123,0.2113821138211382,0.021484855133260983
C0296,Cassidy Meriwether,@MeriwetherForCongress,D,House,IN,IN-06,False,68,0.2058823529411764,0.04051707218613156
C0297,Grant Tunstall,@GrantTunstall2022,R,House,IN,IN-06,False,50,0.14,0.03373357777446612
C0298,Marisol Jessup,@MJessup,D,House,IN,IN-07,False,115,0.0347826086956521,0.03719717902199898
C0299,Tobias Quimby,@TQuimby2022,R,House,IN,IN-07,False,49,0.1224489795918367,0.03592896239858647
C0300,Harlan Jessup,@HarlanJessup2022,D,House,IN,IN-08,False,172,0.4069767441860465,0.02649045390664552
C0301,Farrah Crowder,@FCrowder,R,House,IN,IN-08,True,214,0.1822429906542056,0.02316423808569518
C0302,Anders Stanfield,@AStanfield,D,House,IN,IN-09,False,168,0.1309523809523809,0.025352733608690625
C0303,Uriel Stanfield,@UrielStanfield2022,R,House,IN,IN-09,True,86,0.1046511627906976,0.031123092237001895
C0304,Osric Whitlock,@OWhitlockOfficial,D,House,IA,IA-01,False,45,0.1777777777777777,0.057633931988688665
C0305,Ramona Ashford,@Ashford4Congress,R,House,IA,IA-01,True,147,0.3945578231292517,0.025607389441363378
C0306,Elena Ibarra,@ElenaIbarra2022,D,House,IA,IA-02,True,55,0.0909090909090909,0.035203524267574594
C0307,Tamika Sandoval,@TamikaSandoval2022,R,House,IA,IA-02,False,123,0.6422764227642277,0.039805825907519646
C0308,Wendell Pemberton,@WendellPemberton2022,D,House,IA,IA-03,True,46,0.108695652173913,0.035978813339797015
C0309,Celeste Zablocki,@CelesteZablocki2022,R,House,IA,IA-03,False,42,0.3095238095238095,0.033792870358898275
C0310,Renata Falkner,@RFalkner2022,D,House,IA,IA-04,True,134,0.3805970149253731,0.027162561174171367
C0311,Lucille Nakamura,@LNakamura,R,House,IA,IA-04,False,174,0.1896551724137931,0.02852356175628228
C0312,Henrietta Ravenscroft,@HRavenscroft2022,I,House,IA,IA-04,False,42,0.6666666666666666,0.05047039567028223
C0313,Silas Holloway,@HollowayHQ,D,House,KS,KS-01,False,50,0.3,0.025190060673402313
C0314,Lucille Ashford,@AshfordHQ,R,House,KS,KS-01,True,62,0.2419354838709677,0.026909648429728768
C0315,Marisol Marchetti,@MMarchettiOfficial,I,House,KS,KS-01,False,63,0.1746031746031746,0.03250230536858472
C0316,Yolanda Bickford,@BickfordHQ,R,House,KS,KS-02,True,111,0.2882882882882883,0.030395550058786292
C0317,Boyd Vandermeer,@BoydVandermeer2022,I,House,KS,KS-02,False,185,0.1243243243243243,0.028233574159930882
C0318,Noemi Hargrove,@HargroveForCongress,R,House,KS,KS-03,True,135,0.1925925925925926,0.02452273091706193
C0319,Nadia Thackeray,@NadiaThackeray2022,D,House,KS,KS-04,True,72,0.0694444444444444,0.03685164173022696
C0320,Ingrid Northcutt,@NorthcuttForCongress,R,House,KS,KS-04,False,112,0.3839285714285714,0.023371708537073394
C0321,Nolan Crowder,@NCrowder,D,House,KY,KY-01,False,159,0.1949685534591195,0.025244047725963767
C0322,Zelda Oglesby,@ZeldaOglesby2022,R,House,KY,KY-01,False,112,0.5357142857142857,0.03560282330610705
C0323,Tobias Zielinski,@TZielinskiOfficial,D,House,KY,KY-02,True,161,0.3167701863354037,0.021563537495325254
C0324,Rosalind Oglesby,@RosalindOglesby2022,R,House,KY,KY-02,False,22,0.3181818181818182,0.04502640522717032
C0325,Russell Falkner,@RussellFalkner2022,D,House,KY,KY-03,True,88,0.2613636363636363,0.030862886587216462
C0326,Emmett Vasquez-Reed,@VasquezReed4Congress,R,House,KY,KY-03,False,74,0.081081081081081,0.03080098727147999
C0327,Vivienne Eastwood,@EastwoodForCongress,R,House,KY,KY-04,True,73,0.4246575342465753,0.025548342896121366
C0328,Elena Pemberton,@EPembertonOfficial,D,House,KY,KY-05,False,114,0.2456140350877192,0.022601789561920615
C0329,Nadia Quimby,@NadiaQuimby2022,R,House,KY,KY-05,False,61,0.6229508196721312,0.04082468193923236
C0330,Henrietta Pemberton,@HenriettaPemberton2022,D,House,KY,KY-06,False,245,0.436734693877551,0.026965212952596355
C0331,Tamika Jankowski,@JankowskiHQ,R,House,KY,KY-06,True,149,0.3154362416107382,0.022698673053923733
C0332,Uriel Xiong,@Xiong4Congress,R,House,LA,LA-01,False,55,0.4363636363636363,0.03222118146255874
C0333,Jordan Prescott,@JPrescott,D,House,LA,LA-02,True,128,0.203125,0.033416800814194
C0334,Kip Zielinski,@KipZielinski2022,R,House,LA,LA-02,False,53,0.0943396226415094,0.03794417643542835
C0335,Rosalind Whitlock,@Whitlock4Congress,D,House,LA,LA-03,True,79,0.2531645569620253,0.02693533690068952
C0336,Quincy Marchetti,@QuincyMarchetti2022,R,House,LA,LA-03,False,79,0.3164556962025316,0.02760524381225362
C0337,Opal Prescott,@OpalPrescott2022,D,House,LA,LA-04,True,91,0.3296703296703296,0.025461910533733187
C0338,Kip Rutledge,@KipRutledge2022,R,House,LA,LA-04,False,75,0.2666666666666666,0.02564703527645279
C0339,Cassidy Dunmore,@CDunmore,D,House,LA,LA-05,True,87,0.4022988505747126,0.02490978746891996
C0340,Silas Granger,@SilasGranger2022,R,House,LA,LA-05,False,34,0.0294117647058823,0.05297252840270012
C0341,Vera Vasquez-Reed,@VasquezReedForCongress,D,House,LA,LA-06,False,69,0.2028985507246377,0.028493287850512437
C0342,Yolanda Wexford,@YWexfordOfficial,R,House,LA,LA-06,True,232,0.2456896551724137,0.02241738022716071
C0343,Bettina Oglesby,@BettinaOglesby2022,D,House,ME,ME-01,False,112,0.1517857142857142,0.027513089591843832
C0344,Elena Villanueva,@ElenaVillanueva2022,R,House,ME,ME-02,True,80,0.4375,0.028890718567686043
C0345,Harlan Holloway,@HHolloway2022,D,House,MD,MD-01,False,55,0.3454545454545454,0.030091090820590374
C0346,Ivan Oglesby,@IvanOglesby2022,R,House,MD,MD-01,True,84,0.238095238095238,0.030087953322499496
C0347,Nolan Alcott,@NAlcott,D,House,MD,MD-02,False,107,0.2710280373831775,0.02237980636798526
C0348,York Calloway,@YorkCalloway2022,R,House,MD,MD-02,True,103,0.1650485436893204,0.028633049645010688
C0349,Elena Yancey,@EYanceyOfficial,D,House,MD,MD-03,True,104,0.3461538461538461,0.025946779022380243
C0350,Dexter Barrows,@DexterBarrows2022,R,House,MD,MD-03,False,51,0.196078431372549,0.024856950574865304
C0351,Sterling Jankowski,@SJankowski,D,House,MD,MD-04,False,71,0.7323943661971831,0.05593358611758132
C0352,Ivan Lindqvist,@Lindqvist4Congress,R,House,MD,MD-04,False,246,0.2439024390243902,0.019207037170341713
C0353,Rosalind Tremblay,@Tremblay4Congress,R,House,MD,MD-05,True,89,0.1573033707865168,0.027923968579569736
C0354,Walker Renwick,@WalkerRenwick2022,D,House,MD,MD-06,True,86,0.1162790697674418,0.029399118973626487
C0355,Petra Delacroix,@PDelacroixOfficial,D,House,MD,MD-07,False,100,0.42,0.025520711180668874
C0356,Noemi Renwick,@NRenwick2022,R,House,MD,MD-07,True,85,0.4352941176470588,0.028695152040710003
C0357,Grant Zablocki,@GZablockiOfficial,D,House,MD,MD-08,False,109,0.2018348623853211,0.027698427948068313
C0358,Deshawn Barrows,@DBarrowsOfficial,R,House,MD,MD-08,False,161,0.2919254658385093,0.030115871912663378
C0359,Dexter Ostrander,@DOstrander,D,House,MA,MA-01,True,127,0.1417322834645669,0.03019121757701564
C0360,Uriel Okafor,@UrielOkafor2022,R,House,MA,MA-01,False,57,0.2456140350877192,0.036500211994785835
C0361,Petra Palafox,@PetraPalafox2022,D,House,MA,MA-02,True,27,0.0,0.042761998356245896
C0362,Junia Granger,@JGrangerOfficial,R,House,MA,MA-02,False,175,0.2171428571428571,0.022170546259223583
C0363,Celeste Delacroix,@CelesteDelacroix2022,D,House,MA,MA-03,False,501,0.1976047904191616,0.01980032266300799
C0364,Dexter Quintanilla,@QuintanillaForCongress,R,House,MA,MA-03,False,160,0.06875,0.03019819986172753
C0365,Zelda Yarborough,@ZYarboroughOfficial,D,House,MA,MA-04,True,35,0.1428571428571428,0.026943047449598127
C0366,Celeste Marchetti,@CMarchetti,R,House,MA,MA-04,False,151,0.4635761589403973,0.039934153758918726
C0367,Russell Ivester,@IvesterForCongress,D,House,MA,MA-05,False,119,0.134453781512605,0.030798706323677753
C0368,Lavinia Jessup,@LJessup2022,R,House,MA,MA-05,True,141,0.2695035460992908,0.02150376523397674
C0369,Maeve Ostrander,@OstranderHQ,D,House,MA,MA-06,False,233,0.2746781115879828,0.0198271843472788
C0370,Kendall Eastwood,@KendallEastwood2022,R,House,MA,MA-06,True,209,0.215311004784689,0.021221750141233314
C0371,Jocelyn Rutledge,@JocelynRutledge2022,I,House,MA,MA-06,False,110,0.2818181818181818,0.026558945473084957
C0372,Cassidy Winterbourne,@CassidyWinterbourne2022,D,House,MA,MA-07,True,42,0.0952380952380952,0.03694445817350292
C0373,Maeve Ivester,@MIvester,R,House,MA,MA-07,False,83,0.1325301204819277,0.025094169719353198
C0374,Jocelyn Goodwin,@JGoodwin,D,House,MA,MA-08,False,158,0.1012658227848101,0.03150447548405113
C0375,Lorenzo Fairbanks,@LFairbanks,R,House,MA,MA-08,True,121,0.4710743801652892,0.036820555356307495
C0376,Farrah Bramble,@FBramble2022,D,House,MA,MA-09,False,93,0.0967741935483871,0.03017675616926345
C0377,Rosalind Vandermeer,@VandermeerHQ,R,House,MA,MA-09,False,80,0.3,0.024013111795599975
C0378,Maeve Prescott,@MaevePrescott2022,R,House,MI,MI-01,True,157,0.3312101910828025,0.023041299647662637
C0379,Farrah Northcutt,@FarrahNorthcutt2022,D,House,MI,MI-02,False,125,0.288,0.023871593117564937
C0380,Walker Barrows,@BarrowsHQ,R,House,MI,MI-02,True,122,0.1885245901639344,0.023467975222017563
C0381,Ulysses Goodwin,@UGoodwin,D,House,MI,MI-03,False,84,0.1904761904761904,0.026122728021137416
C0382,Lorenzo Thackeray,@LThackeray,R,House,MI,MI-03,True,193,0.5233160621761658,0.027053966549997314
C0383,Delphine Alcott,@DelphineAlcott2022,D,House,MI,MI-04,True,106,0.0943396226415094,0.02939049949085357
C0384,Delphine Okafor,@DelphineOkafor2022,R,House,MI,MI-04,False,60,0.3833333333333333,0.02448105055108557
C0385,Omar Bramble,@OmarBramble2022,D,House,MI,MI-05,False,68,0.5,0.04392422282134473
C0386,Harlan Vandermeer,@Vandermeer4Congress,R,House,MI,MI-05,True,31,0.1935483870967742,0.03271658865461325
C0387,Dexter Ashford,@DexterAshford2022,R,House,MI,MI-06,True,111,0.2342342342342342,0.020740293231515272
C0388,Mordecai Villanueva,@MordecaiVillanueva2022,I,House,MI,MI-06,False,46,0.1304347826086956,0.039648936865081086
C0389,Zelda Quintanilla,@ZeldaQuintanilla2022,D,House,MI,MI-07,True,54,0.5185185185185185,0.039494674863639195
C0390,Paloma Nakamura,@PalomaNakamura2022,R,House,MI,MI-07,False,95,0.2736842105263158,0.026295859717544067
C0391,Ignatius Dunmore,@Dunmore4Congress,D,House,MI,MI-08,True,157,0.3949044585987261,0.023339384454703314
C0392,Colton Yancey,@CYanceyOfficial,R,House,MI,MI-08,False,168,0.1904761904761904,0.026784306112069008
C0393,Kip Stanfield,@Stanfield4Congress,D,House,MI,MI-09,True,36,0.3055555555555556,0.03268409073188371
C0394,Celeste Underhill,@CUnderhill,R,House,MI,MI-09,False,266,0.4473684210526316,0.02181174510570651
C0395,Ramona Jessup,@RamonaJessup2022,D,House,MI,MI-10,False,83,0.0963855421686747,0.029613646081910208
C0396,Emmett Zielinski,@EZielinski,R,House,MI,MI-10,True,136,0.2573529411764705,0.03253448989782053
C0397,Petra Vasquez-Reed,@PetraVasquezReed2022,D,House,MI,MI-11,False,80,0.375,0.0274535759617076
C0398,Hattie Xiong,@HXiongOfficial,R,House,MI,MI-11,True,40,0.05,0.03974140114652461
C0399,Quincy Bickford,@BickfordForCongress,D,House,MI,MI-12,False,148,0.1621621621621621,0.024733618661728112
C0400,Priya Quintanilla,@PQuintanilla2022,R,House,MI,MI-12,False,66,0.4242424242424242,0.030964019516047634
C0401,Flora Fairbanks,@FloraFairbanks2022,R,House,MI,MI-13,False,227,0.066079295154185,0.027826851182331077
C0402,Deshawn Jankowski,@DeshawnJankowski2022,D,House,MN,MN-01,True,137,0.0875912408759124,0.024120467240785853
C0403,Nolan Tunstall,@NolanTunstall2022,R,House,MN,MN-01,False,88,0.3181818181818182,0.02799855623443514
C0404,Bettina Vandermeer,@BettinaVandermeer2022,D,House,MN,MN-02,False,128,0.5234375,0.029617596285451527
C0405,Gustavo Jessup,@GustavoJessup2022,R,House,MN,MN-02,False,180,0.1777777777777777,0.023835344053412512
C0406,Silas Nakamura,@SNakamura2022,D,House,MN,MN-03,True,71,0.2816901408450704,0.02917425564797139
C0407,Quentin Fairbanks,@Fairbanks4Congress,R,House,MN,MN-03,False,158,0.1772151898734177,0.024396638293186643
C0408,Harlan Whitlock,@HarlanWhitlock2022,D,House,MN,MN-04,True,46,0.0,0.04069400785628668
C0409,Lavinia Zablocki,@LZablocki2022,R,House,MN,MN-04,False,85,0.1058823529411764,0.02830825038983753
C0410,Marcus Ivester,@MIvesterOfficial,D,House,MN,MN-05,False,101,0.2475247524752475,0.020813381805114387
C0411,Vera Goodwin,@VeraGoodwin2022,R,House,MN,MN-05,True,113,0.4513274336283185,0.02744000291390348
C0412,Ivan Bickford,@IBickford,D,House,MN,MN-06,True,208,0.3701923076923077,0.0234949708255772
C0413,Boyd Vasquez-Reed,@VasquezReedHQ,R,House,MN,MN-06,False,67,0.2686567164179104,0.023472480836025718
C0414,Walker Ashford,@WalkerAshford2022,D,House,MN,MN-07,True,275,0.2036363636363636,0.021058164633635062
C0415,Ingrid Yancey,@IYancey,R,House,MN,MN-07,False,200,0.065,0.03321490913182407
C0416,Ezra Zielinski,@EZielinskiOfficial,D,House,MN,MN-08,True,67,0.4626865671641791,0.0347804809106004
C0417,Dexter Northcutt,@DexterNorthcutt2022,R,House,MN,MN-08,False,71,0.323943661971831,0.02831574616517033
C0418,Anders Granger,@AGrangerOfficial,D,House,MS,MS-01,False,81,0.1728395061728395,0.03619260172152906
C0419,Pete Underhill,@PUnderhill,R,House,MS,MS-01,True,91,0.3736263736263736,0.030346815156883155
C0420,Yolanda Ashford,@AshfordForCongress,D,House,MS,MS-02,True,178,0.2584269662921348,0.030503398950021715
C0421,Boyd Goodwin,@Goodwin4Congress,R,House,MS,MS-02,False,44,0.2045454545454545,0.024916381302724593
C0422,Avery Fairbanks,@AveryFairbanks2022,D,House,MS,MS-03,True,90,0.2,0.02266336120323909
C0423,Omar Abernathy,@OmarAbernathy2022,R,House,MS,MS-03,False,146,0.0547945205479452,0.026591951257515782
C0424,Walker Dunmore,@DunmoreForCongress,D,House,MS,MS-04,False,56,0.0357142857142857,0.027142815964487692
C0425,Tobias Tremblay,@TremblayHQ,R,House,MS,MS-04,False,81,0.4814814814814814,0.031241617079684744
C0426,Junia Ostrander,@JuniaOstrander2022,D,House,MO,MO-01,False,88,0.2954545454545454,0.026441133726982417
C0427,Lorenzo Quimby,@LorenzoQuimby2022,R,House,MO,MO-01,True,126,0.0476190476190476,0.03334927914996687
C0428,Bettina Rutledge,@BettinaRutledge2022,D,House,MO,MO-02,True,316,0.3164556962025316,0.02231665051920789
C0429,Omar Ravenscroft,@OmarRavenscroft2022,R,House,MO,MO-02,False,90,0.0666666666666666,0.03198687656999715
C0430,Junia Zablocki,@JuniaZablocki2022,I,House,MO,MO-02,False,392,0.5663265306122449,0.032136604209038966
C0431,Cassidy Vandermeer,@CVandermeerOfficial,D,House,MO,MO-03,False,226,0.1548672566371681,0.027707205028143583
C0432,Osric Goodwin,@OsricGoodwin2022,R,House,MO,MO-03,False,86,0.3604651162790697,0.024225986089179943
C0433,Ezra Yarborough,@YarboroughForCongress,D,House,MO,MO-04,False,48,0.2291666666666666,0.027940988917955312
C0434,Vera Abernathy,@VAbernathy2022,R,House,MO,MO-04,True,88,0.6590909090909091,0.043908276862013984
C0435,Sterling Calloway,@SCalloway,D,House,MO,MO-05,False,219,0.6118721461187214,0.04061443799350626
C0436,Thea Abernathy,@TAbernathy,R,House,MO,MO-05,False,180,0.2277777777777777,0.024108615531495094
C0437,Cassidy Kettering,@CKettering2022,D,House,MO,MO-06,False,103,0.3495145631067961,0.021580228016850337
C0438,Tamika Lindqvist,@TamikaLindqvist2022,R,House,MO,MO-06,False,108,0.2222222222222222,0.026042823391188505
C0439,Ingrid Bickford,@Bickford4Congress,D,House,MO,MO-07,True,158,0.2151898734177215,0.025435910911850903
C0440,Hattie Yancey,@Yancey4Congress,R,House,MO,MO-07,False,237,0.1350210970464135,0.029385427443267706
C0441,Ximena Jankowski,@Jankowski4Congress,D,House,MO,MO-08,True,164,0.5304878048780488,0.030993605062004558
C0442,Uriel Alcott,@UAlcott,R,House,MO,MO-08,False,137,0.2262773722627737,0.027127579176045327
C0443,Petra Goodwin,@PetraGoodwin2022,D,House,MT,MT-01,False,171,0.2280701754385964,0.025039710194326683
C0444,Uriel Rutledge,@URutledge,R,House,MT,MT-01,True,343,0.151603498542274,0.02613755324090347
C0445,Gideon Goodwin,@GGoodwin,I,House,MT,MT-01,False,90,0.1777777777777777,0.02685090907029758
C0446,Simone Umbridge,@SUmbridge2022,D,House,MT,MT-02,False,118,0.1694915254237288,0.027669755988207576
C0447,Hattie Quintanilla,@HQuintanilla2022,R,House,MT,MT-02,False,250,0.28,0.01867634520546576
C0448,Flora Okafor,@FOkafor,D,House,NE,NE-01,False,93,0.0967741935483871,0.02713999407019215
C0449,Ulysses Calloway,@UlyssesCalloway2022,R,House,NE,NE-01,True,55,0.3454545454545454,0.035347435033709546
C0450,Nadia Bramble,@NBramble2022,D,House,NE,NE-02,False,315,0.0952380952380952,0.026547176057693418
C0451,Marisol Quimby,@MQuimbyOfficial,R,House,NE,NE-02,True,96,0.28125,0.021488363099726206
C0452,Lucille Zielinski,@ZielinskiHQ,D,House,NE,NE-03,True,95,0.3052631578947368,0.02326119530987716
C0453,Omar Yarborough,@OYarborough,R,House,NE,NE-03,False,199,0.4673366834170854,0.025516319667788143
C0454,Nolan Stanfield,@NolanStanfield2022,D,House,NV,NV-01,False,139,0.2661870503597122,0.02518177119265119
C0455,Deshawn Bramble,@DBrambleOfficial,R,House,NV,NV-01,True,98,0.3877551020408163,0.023181913015710293
C0456,Uriel Umbridge,@UrielUmbridge2022,D,House,NV,NV-02,True,392,0.4081632653061224,0.022921530228068365
C0457,Marcus Jankowski,@MarcusJankowski2022,R,House,NV,NV-02,False,107,0.02803738317757,0.04462178974634653
C0458,Avery Bickford,@AveryBickford2022,D,House,NV,NV-03,True,82,0.2804878048780488,0.02537897326382801
C0459,Lorenzo Solberg,@LSolbergOfficial,R,House,NV,NV-03,False,107,0.3271028037383177,0.023843744254152137
C0460,Walker Winterbourne,@WalkerWinterbourne2022,I,House,NV,NV-03,False,166,0.0301204819277108,0.034937538157933073
C0461,Russell Vandermeer,@RVandermeerOfficial,D,House,NV,NV-04,True,137,0.437956204379562,0.024979717097149096
C0462,Nolan Vasquez-Reed,@NolanVasquezReed2022,R,House,NV,NV-04,False,69,0.3623188405797101,0.03869803562737998
C0463,Ulysses Ashford,@UAshford2022,D,House,NH,NH-01,True,110,0.3272727272727272,0.024746934916694892
C0464,Cormac Northcutt,@CormacNorthcutt2022,R,House,NH,NH-01,False,85,0.2588235294117647,0.027262906802602363
C0465,Flora Barrows,@FBarrowsOfficial,D,House,NH,NH-02,False,131,0.5267175572519084,0.02945650299560017
C0466,Gideon Falkner,@FalknerForCongress,R,House,NH,NH-02,True,163,0.2392638036809816,0.02477998299261103
C0467,Omar Oglesby,@OmarOglesby2022,D,House,NJ,NJ-01,False,103,0.0970873786407767,0.02634775529512379
C0468,Tamika Bramble,@TamikaBramble2022,R,House,NJ,NJ-01,True,194,0.0979381443298969,0.027329981557473716
C0469,Nadia Okafor,@NadiaOkafor2022,D,House,NJ,NJ-02,True,91,0.3406593406593406,0.026104956565119394
C0470,Ximena Renwick,@XRenwick,R,House,NJ,NJ-02,False,76,0.1710526315789473,0.030709640296362455
C0471,Vivienne Barrows,@VBarrowsOfficial,D,House,NJ,NJ-03,True,186,0.053763440860215,0.03702835380652468
C0472,Jocelyn Eastwood,@EastwoodHQ,R,House,NJ,NJ-03,False,168,0.3035714285714285,0.026740699311523983
C0473,Lavinia Ellingson,@LaviniaEllingson2022,D,House,NJ,NJ-04,True,303,0.1056105610561056,0.02659301758180034
C0474,Renata Kowalczyk,@RenataKowalczyk2022,R,House,NJ,NJ-04,False,17,0.4117647058823529,0.0486264083874305
C0475,Kendall Quimby,@KQuimby2022,D,House,NJ,NJ-05,False,84,0.4166666666666667,0.027494509998122484
C0476,Osric Calloway,@CallowayForCongress,R,House,NJ,NJ-05,False,75,0.2533333333333333,0.023270274808421403
C0477,Jordan Zielinski,@Zielinski4Congress,D,House,NJ,NJ-06,False,94,0.2340425531914893,0.03123419139275731
C0478,Kendall Crowder,@KCrowder,R,House,NJ,NJ-06,True,121,0.1818181818181818,0.025654495437858103
C0479,Nadia Zielinski,@NadiaZielinski2022,D,House,NJ,NJ-07,False,134,0.4626865671641791,0.029281396342183255
C0480,Lorenzo Ivester,@LIvester2022,R,House,NJ,NJ-07,False,87,0.1149425287356321,0.03150605116814604
C0481,Pete Lindqvist,@PLindqvistOfficial,D,House,NJ,NJ-08,False,120,0.0583333333333333,0.02648553390826968
C0482,Silas Okafor,@SOkaforOfficial,R,House,NJ,NJ-08,False,118,0.3983050847457627,0.020730392590440055
