candidate_id,candidate_name,handle,party,chamber,state,district,incumbent,n_tweets,share_retweets,mean_distance_to_field
C0243,Yolanda Goodwin,@YGoodwin,R,House,GA,GA-12,False,125,0.136,0.9980717545332954
C0244,Tallulah Northcutt,@TallulahNorthcutt2022,D,House,GA,GA-13,False,142,0.1971830985915492,1.008356443906433
C0245,Emmett Lockhart,@EmmettLockhart2022,R,House,GA,GA-13,True,211,0.2464454976303317,0.989859520572113
C0246,Cormac Meriwether,@CormacMeriwether2022,D,House,GA,GA-14,True,76,0.1447368421052631,1.0117726024914704
C0247,Maeve Dunmore,@DunmoreHQ,R,House,GA,GA-14,False,460,0.3456521739130435,0.994140379118428
C0248,Wendell Yancey,@WYancey2022,D,House,HI,HI-01,False,117,0.2564102564102564,1.0120600723770166
C0249,York Eastwood,@YorkEastwood2022,R,House,HI,HI-01,True,41,0.1463414634146341,1.0011303032944674
C0250,Quincy Nakamura,@QuincyNakamura2022,D,House,HI,HI-02,True,48,0.5833333333333334,1.0113875392860472
C0251,Yolanda Oglesby,@YolandaOglesby2022,R,House,HI,HI-02,False,110,0.1,1.0023762996364358
C0252,Wendell Alcott,@WendellAlcott2022,D,House,ID,ID-01,False,105,0.1333333333333333,1.0031616991859882
C0253,Osric Meriwether,@OsricMeriwether2022,R,House,ID,ID-01,True,56,0.25,1.0007056815849225
C0254,Priya Whitlock,@PriyaWhitlock2022,D,House,ID,ID-02,False,160,0.075,1.0061026596410976
C0255,Nolan Prescott,@PrescottHQ,R,House,ID,ID-02,False,76,0.4342105263157895,0.9989148999563449
C0256,Colton Ostrander,@OstranderForCongress,D,House,IL,IL-01,True,38,0.1578947368421052,0.9939980734354735
C0257,Uriel Fairbanks,@UFairbanksOfficial,R,House,IL,IL-01,False,72,0.75,0.9913272260428603
C0258,Flora Oglesby,@FOglesby2022,R,House,IL,IL-02,False,32,0.46875,1.002099353245143
C0259,Emmett Zablocki,@EmmettZablocki2022,D,House,IL,IL-03,False,94,0.1382978723404255,1.000325935760433
C0260,Hattie Whitlock,@HattieWhitlock2022,R,House,IL,IL-03,True,83,0.6024096385542169,0.995457727897559
C0261,Opal Underhill,@OpalUnderhill2022,D,House,IL,IL-04,True,77,0.3766233766233766,1.0002968260602798
C0262,Vera Solberg,@VeraSolberg2022,R,House,IL,IL-04,False,174,0.3505747126436782,1.002993190615573
C0263,Opal Nakamura,@OpalNakamura2022,D,House,IL,IL-05,False,130,0.4923076923076923,1.0084370106680831
C0264,Uriel Oglesby,@UrielOglesby2022,R,House,IL,IL-05,True,99,0.404040404040404,0.9956407485019184
C0265,Hattie Jessup,@HattieJessup2022,D,House,IL,IL-06,False,215,0.6465116279069767,1.0113072417653262
C0266,York Goodwin,@YorkGoodwin2022,R,House,IL,IL-06,True,100,0.19,0.9936018559204731
C0267,Marisol Quintanilla,@MQuintanillaOfficial,D,House,IL,IL-07,False,46,0.217391304347826,1.0074520092761925
C0268,Paloma Eastwood,@PalomaEastwood2022,R,House,IL,IL-07,True,85,0.4117647058823529,0.9932667881078563
C0269,Jordan Falkner,@JFalkner,I,House,IL,IL-07,False,153,0.2156862745098039,0.9981454887912439
C0270,Cassidy Nakamura,@CassidyNakamura2022,D,House,IL,IL-08,True,54,0.4629629629629629,1.0100426771211903
C0271,Tallulah Pemberton,@TallulahPemberton2022,R,House,IL,IL-08,False,256,0.34375,0.9959073441984763
C0272,Junia Vasquez-Reed,@JVasquezReedOfficial,D,House,IL,IL-09,True,113,0.1946902654867256,1.0037228782859593
C0273,Ramona Yarborough,@RYarboroughOfficial,R,House,IL,IL-09,False,66,0.3787878787878788,0.9941588941805566
C0274,Deshawn Granger,@DeshawnGranger2022,D,House,IL,IL-10,False,96,0.15625,1.0061689181994125
C0275,Kip Ashford,@KAshford2022,R,House,IL,IL-10,True,97,0.5154639175257731,0.998599962943751
C0276,Emmett Oglesby,@OglesbyForCongress,D,House,IL,IL-11,False,25,0.04,0.9992852239180557
C0277,Bettina Okafor,@BettinaOkafor2022,R,House,IL,IL-11,True,128,0.109375,0.9959516839125047
C0278,York Marchetti,@YMarchettiOfficial,R,House,IL,IL-12,True,36,0.25,1.0030063605941377
C0279,Kip Granger,@KipGranger2022,D,House,IL,IL-13,True,184,0.125,1.007713049046273
C0280,Celeste Bickford,@CelesteBickford2022,R,House,IL,IL-13,False,63,0.0634920634920634,1.0013103704636122
C0281,Deshawn Crowder,@DCrowder,D,House,IL,IL-14,True,100,0.31,1.0083211905452316
C0282,Emmett Pemberton,@PembertonHQ,R,House,IL,IL-14,False,29,0.3103448275862069,0.9987254678534428
C0283,Cassidy Granger,@CassidyGranger2022,D,House,IL,IL-15,False,44,0.3181818181818182,1.006655550448013
C0284,Farrah Solberg,@FarrahSolberg2022,R,House,IL,IL-15,False,244,0.3688524590163934,0.9972387646631194
C0285,Vivienne Villanueva,@VVillanueva,D,House,IL,IL-16,True,56,0.0535714285714285,0.9994946080686231
C0286,Kendall Whitlock,@KendallWhitlock2022,R,House,IL,IL-16,False,118,0.1610169491525423,0.99281887665006
C0287,Lavinia Bramble,@LaviniaBramble2022,D,House,IL,IL-17,True,94,0.3404255319148936,0.9948824934839492
C0288,Harlan Kowalczyk,@HarlanKowalczyk2022,R,House,IL,IL-17,False,69,0.072463768115942,0.9994517827795212
C0289,Grant Thackeray,@GrantThackeray2022,R,House,IN,IN-01,True,83,0.3734939759036144,0.9972563160501692
C0290,Lorenzo Ellingson,@LEllingson,D,House,IN,IN-02,False,92,0.1413043478260869,1.0054378075395245
C0291,Jocelyn Meriwether,@Meriwether4Congress,D,House,IN,IN-03,False,161,0.1304347826086956,1.0019499061300357
C0292,Jordan Goodwin,@GoodwinHQ,D,House,IN,IN-04,False,97,0.2371134020618556,1.000917665113267
C0293,Wendell Vandermeer,@WVandermeerOfficial,R,House,IN,IN-04,True,72,0.1111111111111111,0.996386018824844
C0294,Harlan Solberg,@HarlanSolberg2022,D,House,IN,IN-05,True,124,0.4677419354838709,1.0055679405136857
C0295,Vivienne Ellingson,@VivienneEllingson2022,R,House,IN,IN-05,False,123,0.2113821138211382,0.9964649029593443
C0296,Cassidy Meriwether,@MeriwetherForCongress,D,House,IN,IN-06,False,68,0.2058823529411764,1.0038653291888804
C0297,Grant Tunstall,@GrantTunstall2022,R,House,IN,IN-06,False,50,0.14,0.9978030287451128
C0298,Marisol Jessup,@MJessup,D,House,IN,IN-07,False,115,0.0347826086956521,0.9958080433229649
C0299,Tobias Quimby,@TQuimby2022,R,House,IN,IN-07,False,49,0.1224489795918367,0.996162341373117
C0300,Harlan Jessup,@HarlanJessup2022,D,House,IN,IN-08,False,172,0.4069767441860465,1.0101415172031056
C0301,Farrah Crowder,@FCrowder,R,House,IN,IN-08,True,214,0.1822429906542056,0.997546287826601
C0302,Anders Stanfield,@AStanfield,D,House,IN,IN-09,False,168,0.1309523809523809,1.0045745635705308
C0303,Uriel Stanfield,@UrielStanfield2022,R,House,IN,IN-09,True,86,0.1046511627906976,0.9997292403523367
C0304,Osric Whitlock,@OWhitlockOfficial,D,House,IA,IA-01,False,45,0.1777777777777777,1.0031267041060963
C0305,Ramona Ashford,@Ashford4Congress,R,House,IA,IA-01,True,147,0.3945578231292517,0.9941475325121506
C0306,Elena Ibarra,@ElenaIbarra2022,D,House,IA,IA-02,True,55,0.0909090909090909,0.9976737462052583
C0307,Tamika Sandoval,@TamikaSandoval2022,R,House,IA,IA-02,False,123,0.6422764227642277,0.9934533350560146
C0308,Wendell Pemberton,@WendellPemberton2022,D,House,IA,IA-03,True,46,0.108695652173913,1.0012633443590835
C0309,Celeste Zablocki,@CelesteZablocki2022,R,House,IA,IA-03,False,42,0.3095238095238095,0.9953245105606611
C0310,Renata Falkner,@RFalkner2022,D,House,IA,IA-04,True,134,0.3805970149253731,1.0099955835626844
C0311,Lucille Nakamura,@LNakamura,R,House,IA,IA-04,False,174,0.1896551724137931,0.9972274174112469
C0312,Henrietta Ravenscroft,@HRavenscroft2022,I,House,IA,IA-04,False,42,0.6666666666666666,1.0057982951161093
C0313,Silas Holloway,@HollowayHQ,D,House,KS,KS-01,False,50,0.3,1.0028161531503799
C0314,Lucille Ashford,@AshfordHQ,R,House,KS,KS-01,True,62,0.2419354838709677,0.999421138139353
C0315,Marisol Marchetti,@MMarchettiOfficial,I,House,KS,KS-01,False,63,0.1746031746031746,1.0026605411387155
C0316,Yolanda Bickford,@BickfordHQ,R,House,KS,KS-02,True,111,0.2882882882882883,0.9969656746501623
C0317,Boyd Vandermeer,@BoydVandermeer2022,I,House,KS,KS-02,False,185,0.1243243243243243,0.9928422818528372
C0318,Noemi Hargrove,@HargroveForCongress,R,House,KS,KS-03,True,135,0.1925925925925926,0.9944688475772758
C0319,Nadia Thackeray,@NadiaThackeray2022,D,House,KS,KS-04,True,72,0.0694444444444444,1.004669224298103
C0320,Ingrid Northcutt,@NorthcuttForCongress,R,House,KS,KS-04,False,112,0.3839285714285714,1.0029278888516322
C0321,Nolan Crowder,@NCrowder,D,House,KY,KY-01,False,159,0.1949685534591195,1.0028498867806193
C0322,Zelda Oglesby,@ZeldaOglesby2022,R,House,KY,KY-01,False,112,0.5357142857142857,0.9992127999067417
C0323,Tobias Zielinski,@TZielinskiOfficial,D,House,KY,KY-02,True,161,0.3167701863354037,1.0022904424893513
C0324,Rosalind Oglesby,@RosalindOglesby2022,R,House,KY,KY-02,False,22,0.3181818181818182,1.0017920231106328
C0325,Russell Falkner,@RussellFalkner2022,D,House,KY,KY-03,True,88,0.2613636363636363,1.010689752064465
C0326,Emmett Vasquez-Reed,@VasquezReed4Congress,R,House,KY,KY-03,False,74,0.081081081081081,1.0019540740292063
C0327,Vivienne Eastwood,@EastwoodForCongress,R,House,KY,KY-04,True,73,0.4246575342465753,0.9939678887243408
C0328,Elena Pemberton,@EPembertonOfficial,D,House,KY,KY-05,False,114,0.2456140350877192,1.0050406551858797
C0329,Nadia Quimby,@NadiaQuimby2022,R,House,KY,KY-05,False,61,0.6229508196721312,0.9941278090329809
C0330,Henrietta Pemberton,@HenriettaPemberton2022,D,House,KY,KY-06,False,245,0.436734693877551,1.0122677126724633
C0331,Tamika Jankowski,@JankowskiHQ,R,House,KY,KY-06,True,149,0.3154362416107382,1.0001739230247695
C0332,Uriel Xiong,@Xiong4Congress,R,House,LA,LA-01,False,55,0.4363636363636363,0.9929970864744067
C0333,Jordan Prescott,@JPrescott,D,House,LA,LA-02,True,128,0.203125,1.000006578916835
C0334,Kip Zielinski,@KipZielinski2022,R,House,LA,LA-02,False,53,0.0943396226415094,0.9952527686855731
C0335,Rosalind Whitlock,@Whitlock4Congress,D,House,LA,LA-03,True,79,0.2531645569620253,1.0082017874284057
C0336,Quincy Marchetti,@QuincyMarchetti2022,R,House,LA,LA-03,False,79,0.3164556962025316,0.9961412322073968
C0337,Opal Prescott,@OpalPrescott2022,D,House,LA,LA-04,True,91,0.3296703296703296,1.0071029300397627
C0338,Kip Rutledge,@KipRutledge2022,R,House,LA,LA-04,False,75,0.2666666666666666,1.000563671621646
C0339,Cassidy Dunmore,@CDunmore,D,House,LA,LA-05,True,87,0.4022988505747126,1.0010742147535583
C0340,Silas Granger,@SilasGranger2022,R,House,LA,LA-05,False,34,0.0294117647058823,1.0001418862989189
C0341,Vera Vasquez-Reed,@VasquezReedForCongress,D,House,LA,LA-06,False,69,0.2028985507246377,1.010278323139393
C0342,Yolanda Wexford,@YWexfordOfficial,R,House,LA,LA-06,True,232,0.2456896551724137,0.9977174562111886
C0343,Bettina Oglesby,@BettinaOglesby2022,D,House,ME,ME-01,False,112,0.1517857142857142,1.0087846161764413
C0344,Elena Villanueva,@ElenaVillanueva2022,R,House,ME,ME-02,True,80,0.4375,0.9939661312668499
C0345,Harlan Holloway,@HHolloway2022,D,House,MD,MD-01,False,55,0.3454545454545454,1.0007048614733511
C0346,Ivan Oglesby,@IvanOglesby2022,R,House,MD,MD-01,True,84,0.238095238095238,0.9923718021329055
C0347,Nolan Alcott,@NAlcott,D,House,MD,MD-02,False,107,0.2710280373831775,0.9991441443448473
C0348,York Calloway,@YorkCalloway2022,R,House,MD,MD-02,True,103,0.1650485436893204,0.9944126432078374
C0349,Elena Yancey,@EYanceyOfficial,D,House,MD,MD-03,True,104,0.3461538461538461,1.0086242535037702
C0350,Dexter Barrows,@DexterBarrows2022,R,House,MD,MD-03,False,51,0.196078431372549,0.9953468256198158
C0351,Sterling Jankowski,@SJankowski,D,House,MD,MD-04,False,71,0.7323943661971831,1.005278723864868
C0352,Ivan Lindqvist,@Lindqvist4Congress,R,House,MD,MD-04,False,246,0.2439024390243902,0.9928512864114617
C0353,Rosalind Tremblay,@Tremblay4Congress,R,House,MD,MD-05,True,89,0.1573033707865168,0.9939341280659708
C0354,Walker Renwick,@WalkerRenwick2022,D,House,MD,MD-06,True,86,0.1162790697674418,1.0041069556773887
C0355,Petra Delacroix,@PDelacroixOfficial,D,House,MD,MD-07,False,100,0.42,1.001128840422992
C0356,Noemi Renwick,@NRenwick2022,R,House,MD,MD-07,True,85,0.4352941176470588,0.9940979593296024
C0357,Grant Zablocki,@GZablockiOfficial,D,House,MD,MD-08,False,109,0.2018348623853211,1.005920672825215
C0358,Deshawn Barrows,@DBarrowsOfficial,R,House,MD,MD-08,False,161,0.2919254658385093,0.9937364211914981
C0359,Dexter Ostrander,@DOstrander,D,House,MA,MA-01,True,127,0.1417322834645669,1.0000428902699514
C0360,Uriel Okafor,@UrielOkafor2022,R,House,MA,MA-01,False,57,0.2456140350877192,0.9982138072934813
C0361,Petra Palafox,@PetraPalafox2022,D,House,MA,MA-02,True,27,0.0,1.0046220056472257
C0362,Junia Granger,@JGrangerOfficial,R,House,MA,MA-02,False,175,0.2171428571428571,0.9936479660496653
C0363,Celeste Delacroix,@CelesteDelacroix2022,D,House,MA,MA-03,False,501,0.1976047904191616,1.0050781078570528
C0364,Dexter Quintanilla,@QuintanillaForCongress,R,House,MA,MA-03,False,160,0.06875,0.9940892893364423
C0365,Zelda Yarborough,@ZYarboroughOfficial,D,House,MA,MA-04,True,35,0.1428571428571428,1.0031465457885667
C0366,Celeste Marchetti,@CMarchetti,R,House,MA,MA-04,False,151,0.4635761589403973,1.003189684722259
C0367,Russell Ivester,@IvesterForCongress,D,House,MA,MA-05,False,119,0.134453781512605,1.0066343935014337
C0368,Lavinia Jessup,@LJessup2022,R,House,MA,MA-05,True,141,0.2695035460992908,0.9920900388026036
C0369,Maeve Ostrander,@OstranderHQ,D,House,MA,MA-06,False,233,0.2746781115879828,1.0087626779596028
C0370,Kendall Eastwood,@KendallEastwood2022,R,House,MA,MA-06,True,209,0.215311004784689,0.9954435517363963
C0371,Jocelyn Rutledge,@JocelynRutledge2022,I,House,MA,MA-06,False,110,0.2818181818181818,0.999424078247555
C0372,Cassidy Winterbourne,@CassidyWinterbourne2022,D,House,MA,MA-07,True,42,0.0952380952380952,1.0069729900040905
C0373,Maeve Ivester,@MIvester,R,House,MA,MA-07,False,83,0.1325301204819277,0.9985899112162631
C0374,Jocelyn Goodwin,@JGoodwin,D,House,MA,MA-08,False,158,0.1012658227848101,0.9993004506941857
C0375,Lorenzo Fairbanks,@LFairbanks,R,House,MA,MA-08,True,121,0.4710743801652892,0.9937217683380998
C0376,Farrah Bramble,@FBramble2022,D,House,MA,MA-09,False,93,0.0967741935483871,0.9993283798433098
C0377,Rosalind Vandermeer,@VandermeerHQ,R,House,MA,MA-09,False,80,0.3,1.0004567755155536
C0378,Maeve Prescott,@MaevePrescott2022,R,House,MI,MI-01,True,157,0.3312101910828025,0.9937180539241628
C0379,Farrah Northcutt,@FarrahNorthcutt2022,D,House,MI,MI-02,False,125,0.288,1.0072109255131518
C0380,Walker Barrows,@BarrowsHQ,R,House,MI,MI-02,True,122,0.1885245901639344,0.9974503274869635
C0381,Ulysses Goodwin,@UGoodwin,D,House,MI,MI-03,False,84,0.1904761904761904,1.0027263642528907
C0382,Lorenzo Thackeray,@LThackeray,R,House,MI,MI-03,True,193,0.5233160621761658,0.9924011542754291
C0383,Delphine Alcott,@DelphineAlcott2022,D,House,MI,MI-04,True,106,0.0943396226415094,1.0025824639379444
C0384,Delphine Okafor,@DelphineOkafor2022,R,House,MI,MI-04,False,60,0.3833333333333333,0.9914697991738805
C0385,Omar Bramble,@OmarBramble2022,D,House,MI,MI-05,False,68,0.5,1.0145106131122357
C0386,Harlan Vandermeer,@Vandermeer4Congress,R,House,MI,MI-05,True,31,0.1935483870967742,1.0025135851128013
C0387,Dexter Ashford,@DexterAshford2022,R,House,MI,MI-06,True,111,0.2342342342342342,0.999737214320946
C0388,Mordecai Villanueva,@MordecaiVillanueva2022,I,House,MI,MI-06,False,46,0.1304347826086956,0.9984912515435046
C0389,Zelda Quintanilla,@ZeldaQuintanilla2022,D,House,MI,MI-07,True,54,0.5185185185185185,1.00665008938474
C0390,Paloma Nakamura,@PalomaNakamura2022,R,House,MI,MI-07,False,95,0.2736842105263158,1.00054368208648
C0391,Ignatius Dunmore,@Dunmore4Congress,D,House,MI,MI-08,True,157,0.3949044585987261,1.007871521681693
C0392,Colton Yancey,@CYanceyOfficial,R,House,MI,MI-08,False,168,0.1904761904761904,0.993360957417611
C0393,Kip Stanfield,@Stanfield4Congress,D,House,MI,MI-09,True,36,0.3055555555555556,0.9993658980314568
C0394,Celeste Underhill,@CUnderhill,R,House,MI,MI-09,False,266,0.4473684210526316,0.9975135575227608
C0395,Ramona Jessup,@RamonaJessup2022,D,House,MI,MI-10,False,83,0.0963855421686747,1.0002196951264806
C0396,Emmett Zielinski,@EZielinski,R,House,MI,MI-10,True,136,0.2573529411764705,0.9982420363775765
C0397,Petra Vasquez-Reed,@PetraVasquezReed2022,D,House,MI,MI-11,False,80,0.375,1.0082124016288043
C0398,Hattie Xiong,@HXiongOfficial,R,House,MI,MI-11,True,40,0.05,1.0043860573593095
C0399,Quincy Bickford,@BickfordForCongress,D,House,MI,MI-12,False,148,0.1621621621621621,0.9983582965582304
C0400,Priya Quintanilla,@PQuintanilla2022,R,House,MI,MI-12,False,66,0.4242424242424242,0.9962537776348158
C0401,Flora Fairbanks,@FloraFairbanks2022,R,House,MI,MI-13,False,227,0.066079295154185,0.9969175528041769
C0402,Deshawn Jankowski,@DeshawnJankowski2022,D,House,MN,MN-01,True,137,0.0875912408759124,1.0032545774724007
C0403,Nolan Tunstall,@NolanTunstall2022,R,House,MN,MN-01,False,88,0.3181818181818182,0.9943815927627752
C0404,Bettina Vandermeer,@BettinaVandermeer2022,D,House,MN,MN-02,False,128,0.5234375,1.0014304248439476
C0405,Gustavo Jessup,@GustavoJessup2022,R,House,MN,MN-02,False,180,0.1777777777777777,0.99664818202991
C0406,Silas Nakamura,@SNakamura2022,D,House,MN,MN-03,True,71,0.2816901408450704,1.0099046397980371
C0407,Quentin Fairbanks,@Fairbanks4Congress,R,House,MN,MN-03,False,158,0.1772151898734177,0.9997869972595539
C0408,Harlan Whitlock,@HarlanWhitlock2022,D,House,MN,MN-04,True,46,0.0,1.0082019592570253
C0409,Lavinia Zablocki,@LZablocki2022,R,House,MN,MN-04,False,85,0.1058823529411764,0.9971994837865911
C0410,Marcus Ivester,@MIvesterOfficial,D,House,MN,MN-05,False,101,0.2475247524752475,1.0055000785722208
C0411,Vera Goodwin,@VeraGoodwin2022,R,House,MN,MN-05,True,113,0.4513274336283185,1.0020324901099804
C0412,Ivan Bickford,@IBickford,D,House,MN,MN-06,True,208,0.3701923076923077,0.9950593696232533
C0413,Boyd Vasquez-Reed,@VasquezReedHQ,R,House,MN,MN-06,False,67,0.2686567164179104,0.9971371446523831
C0414,Walker Ashford,@WalkerAshford2022,D,House,MN,MN-07,True,275,0.2036363636363636,1.0041142131655807
C0415,Ingrid Yancey,@IYancey,R,House,MN,MN-07,False,200,0.065,1.0002674232527633
C0416,Ezra Zielinski,@EZielinskiOfficial,D,House,MN,MN-08,True,67,0.4626865671641791,1.0025556353383018
C0417,Dexter Northcutt,@DexterNorthcutt2022,R,House,MN,MN-08,False,71,0.323943661971831,0.9996311946537199
C0418,Anders Granger,@AGrangerOfficial,D,House,MS,MS-01,False,81,0.1728395061728395,1.0041653627792355
C0419,Pete Underhill,@PUnderhill,R,House,MS,MS-01,True,91,0.3736263736263736,0.9963957910069644
C0420,Yolanda Ashford,@AshfordForCongress,D,House,MS,MS-02,True,178,0.2584269662921348,1.0056359927541603
C0421,Boyd Goodwin,@Goodwin4Congress,R,House,MS,MS-02,False,44,0.2045454545454545,0.9972737519326144
C0422,Avery Fairbanks,@AveryFairbanks2022,D,House,MS,MS-03,True,90,0.2,1.0028079893006137
C0423,Omar Abernathy,@OmarAbernathy2022,R,House,MS,MS-03,False,146,0.0547945205479452,0.9951207229706487
C0424,Walker Dunmore,@DunmoreForCongress,D,House,MS,MS-04,False,56,0.0357142857142857,0.9993542212230463
C0425,Tobias Tremblay,@TremblayHQ,R,House,MS,MS-04,False,81,0.4814814814814814,0.9938377948356469
C0426,Junia Ostrander,@JuniaOstrander2022,D,House,MO,MO-01,False,88,0.2954545454545454,1.0044814341718566
C0427,Lorenzo Quimby,@LorenzoQuimby2022,R,House,MO,MO-01,True,126,0.0476190476190476,0.996934481143327
C0428,Bettina Rutledge,@BettinaRutledge2022,D,House,MO,MO-02,True,316,0.3164556962025316,1.0057274529606801
C0429,Omar Ravenscroft,@OmarRavenscroft2022,R,House,MO,MO-02,False,90,0.0666666666666666,1.0017157449245577
C0430,Junia Zablocki,@JuniaZablocki2022,I,House,MO,MO-02,False,392,0.5663265306122449,0.9942207632363923
C0431,Cassidy Vandermeer,@CVandermeerOfficial,D,House,MO,MO-03,False,226,0.1548672566371681,1.0017693546073725
C0432,Osric Goodwin,@OsricGoodwin2022,R,House,MO,MO-03,False,86,0.3604651162790697,0.9926456655571093
C0433,Ezra Yarborough,@YarboroughForCongress,D,House,MO,MO-04,False,48,0.2291666666666666,1.0017123158944627
C0434,Vera Abernathy,@VAbernathy2022,R,House,MO,MO-04,True,88,0.6590909090909091,0.9919420144954681
C0435,Sterling Calloway,@SCalloway,D,House,MO,MO-05,False,219,0.6118721461187214,1.0100656860956567
C0436,Thea Abernathy,@TAbernathy,R,House,MO,MO-05,False,180,0.2277777777777777,1.0002447323749406
C0437,Cassidy Kettering,@CKettering2022,D,House,MO,MO-06,False,103,0.3495145631067961,1.0025140780532198
C0438,Tamika Lindqvist,@TamikaLindqvist2022,R,House,MO,MO-06,False,108,0.2222222222222222,0.998812784226003
C0439,Ingrid Bickford,@Bickford4Congress,D,House,MO,MO-07,True,158,0.2151898734177215,1.0088337202124735
C0440,Hattie Yancey,@Yancey4Congress,R,House,MO,MO-07,False,237,0.1350210970464135,1.0009422651985775
C0441,Ximena Jankowski,@Jankowski4Congress,D,House,MO,MO-08,True,164,0.5304878048780488,1.0104998071213964
C0442,Uriel Alcott,@UAlcott,R,House,MO,MO-08,False,137,0.2262773722627737,0.995259209019099
C0443,Petra Goodwin,@PetraGoodwin2022,D,House,MT,MT-01,False,171,0.2280701754385964,1.0065845029176739
C0444,Uriel Rutledge,@URutledge,R,House,MT,MT-01,True,343,0.151603498542274,0.9969482718357403
C0445,Gideon Goodwin,@GGoodwin,I,House,MT,MT-01,False,90,0.1777777777777777,1.0044319209822528
C0446,Simone Umbridge,@SUmbridge2022,D,House,MT,MT-02,False,118,0.1694915254237288,0.9977535105803063
C0447,Hattie Quintanilla,@HQuintanilla2022,R,House,MT,MT-02,False,250,0.28,0.9895326705782452
C0448,Flora Okafor,@FOkafor,D,House,NE,NE-01,False,93,0.0967741935483871,1.0071404022759256
C0449,Ulysses Calloway,@UlyssesCalloway2022,R,House,NE,NE-01,True,55,0.3454545454545454,0.9986846650087706
C0450,Nadia Bramble,@NBramble2022,D,House,NE,NE-02,False,315,0.0952380952380952,0.9988165151977967
C0451,Marisol Quimby,@MQuimbyOfficial,R,House,NE,NE-02,True,96,0.28125,0.9992800028952197
C0452,Lucille Zielinski,@ZielinskiHQ,D,House,NE,NE-03,True,95,0.3052631578947368,0.9987831921921084
C0453,Omar Yarborough,@OYarborough,R,House,NE,NE-03,False,199,0.4673366834170854,0.9963798712331893
C0454,Nolan Stanfield,@NolanStanfield2022,D,House,NV,NV-01,False,139,0.2661870503597122,1.0085602591768503
C0455,Deshawn Bramble,@DBrambleOfficial,R,House,NV,NV-01,True,98,0.3877551020408163,0.998147357523814
C0456,Uriel Umbridge,@UrielUmbridge2022,D,House,NV,NV-02,True,392,0.4081632653061224,1.0094747941039701
C0457,Marcus Jankowski,@MarcusJankowski2022,R,House,NV,NV-02,False,107,0.02803738317757,0.9988961478750847
C0458,Avery Bickford,@AveryBickford2022,D,House,NV,NV-03,True,82,0.2804878048780488,1.0097636648046633
C0459,Lorenzo Solberg,@LSolbergOfficial,R,House,NV,NV-03,False,107,0.3271028037383177,0.9922227024617174
C0460,Walker Winterbourne,@WalkerWinterbourne2022,I,House,NV,NV-03,False,166,0.0301204819277108,0.9949648319864299
C0461,Russell Vandermeer,@RVandermeerOfficial,D,House,NV,NV-04,True,137,0.437956204379562,1.0072682021171522
C0462,Nolan Vasquez-Reed,@NolanVasquezReed2022,R,House,NV,NV-04,False,69,0.3623188405797101,1.0025965779400114
C0463,Ulysses Ashford,@UAshford2022,D,House,NH,NH-01,True,110,0.3272727272727272,1.001869207702878
C0464,Cormac Northcutt,@CormacNorthcutt2022,R,House,NH,NH-01,False,85,0.2588235294117647,0.9963522867693728
C0465,Flora Barrows,@FBarrowsOfficial,D,House,NH,NH-02,False,131,0.5267175572519084,1.006429610602482
C0466,Gideon Falkner,@FalknerForCongress,R,House,NH,NH-02,True,163,0.2392638036809816,1.0015282557953096
C0467,Omar Oglesby,@OmarOglesby2022,D,House,NJ,NJ-01,False,103,0.0970873786407767,0.9991333094407605
C0468,Tamika Bramble,@TamikaBramble2022,R,House,NJ,NJ-01,True,194,0.0979381443298969,0.9996306635970571
C0469,Nadia Okafor,@NadiaOkafor2022,D,House,NJ,NJ-02,True,91,0.3406593406593406,1.0064397021476836
C0470,Ximena Renwick,@XRenwick,R,House,NJ,NJ-02,False,76,0.1710526315789473,0.9974607581319787
C0471,Vivienne Barrows,@VBarrowsOfficial,D,House,NJ,NJ-03,True,186,0.053763440860215,0.9977432554319631
C0472,Jocelyn Eastwood,@EastwoodHQ,R,House,NJ,NJ-03,False,168,0.3035714285714285,0.9965506242181636
C0473,Lavinia Ellingson,@LaviniaEllingson2022,D,House,NJ,NJ-04,True,303,0.1056105610561056,1.0066667370886897
C0474,Renata Kowalczyk,@RenataKowalczyk2022,R,House,NJ,NJ-04,False,17,0.4117647058823529,0.9974070284421243
C0475,Kendall Quimby,@KQuimby2022,D,House,NJ,NJ-05,False,84,0.4166666666666667,1.008256496893151
C0476,Osric Calloway,@CallowayForCongress,R,House,NJ,NJ-05,False,75,0.2533333333333333,0.9945649246968468
C0477,Jordan Zielinski,@Zielinski4Congress,D,House,NJ,NJ-06,False,94,0.2340425531914893,1.005540747442102
C0478,Kendall Crowder,@KCrowder,R,House,NJ,NJ-06,True,121,0.1818181818181818,1.0034293598571964
C0479,Nadia Zielinski,@NadiaZielinski2022,D,House,NJ,NJ-07,False,134,0.4626865671641791,1.009751047413883
C0480,Lorenzo Ivester,@LIvester2022,R,House,NJ,NJ-07,False,87,0.1149425287356321,0.9976800997946826
C0481,Pete Lindqvist,@PLindqvistOfficial,D,House,NJ,NJ-08,False,120,0.0583333333333333,1.0011470075330384
C0482,Silas Okafor,@SOkaforOfficial,R,House,NJ,NJ-08,False,118,0.3983050847457627,0.9942107496465836
C0483,York Tunstall,@YTunstall2022,D,House,NJ,NJ-09,True,46,0.0217391304347826,1.0005493788950233
