candidate_id,party,chamber,incumbent,tfidf,w2v,ws1_tierA,ws1_tierB,behavioral,truth
C0227,D,House,False,-0.3359653480388248,-0.2124566475423013,-0.0588067676190982,-0.1213432321609976,-0.5480392156862745,-0.7269
C0228,R,House,False,0.131369622623221,0.0581775317363876,0.0285917013513835,-0.0300594521686514,0.3918269230769231,0.3657
C0229,D,House,True,-0.0457578728222424,-0.0517608341692206,-0.0124019161554915,-0.0418314443957965,-0.4818181818181818,-0.4721
C0230,R,House,False,0.3036237272224704,0.2398447155280964,0.0953878187974722,0.0712284550752011,0.6,0.5141
C0231,D,House,True,-0.2778804702666244,-0.1281071539634469,-0.0273919669613379,0.0295483310254324,-0.525,-0.5635
C0232,R,House,False,0.2570421162036772,0.231906744720548,0.0532743212423108,0.044897521686515,0.6142857142857142,0.5581
C0233,D,House,False,-0.3134228936541188,-0.2838432678378548,-0.0752133860416233,-0.1340052295566347,-0.6673611111111111,-0.8096
C0234,R,House,False,0.0662179690452532,-0.0566459523818423,0.0173165695354582,0.0345495131175285,0.3821428571428571,0.3014
C0235,D,House,False,-0.4186127179427324,-0.2527356250602279,-0.1055427893331506,-0.0922201274653608,-0.6394736842105263,-1.0
C0236,R,House,False,0.2727182394337339,0.0962132189642796,0.084473138737671,-0.0017264721090264,0.5779411764705882,0.5819
C0237,D,House,False,-0.3169942132758591,-0.118905674712707,-0.0665953810048693,-0.0200203468453626,-0.615625,-0.6769
C0238,R,House,False,0.1999143372010738,0.0888774755816479,0.0877764180035542,0.031150332730638,0.6121951219512195,0.5889
C0239,D,House,True,-0.2759885764244963,-0.1024692317433799,-0.0627561308339704,-0.0227203632941668,-0.525,-0.5963
C0240,R,House,False,0.357248190479655,0.2167470613953746,0.0996822517961863,0.091255373323674,0.7078947368421054,0.8375
C0241,R,House,True,0.2389014289251171,0.0673888014689746,0.1189854672285451,0.0055076477888457,0.6898148148148148,1.0
C0242,D,House,True,-0.1394504801762872,0.0330957906952668,-0.0313957465445446,-0.0020483783475845,-0.32111111111111107,-0.3508
C0243,R,House,False,0.282965086205529,0.1419118858547204,0.0577659140279443,0.083955033202497,0.5147058823529411,0.5743
C0244,D,House,False,-0.3498491469223827,-0.2014416581799616,-0.0376093629032414,-0.017230569679751,-0.7428571428571429,-0.9762
C0245,R,House,True,0.1689931281019807,0.1440270095859129,0.0381434690261682,0.028035459364297,0.5096153846153846,0.4941
C0246,D,House,True,-0.3569319492941897,-0.2379302477392434,-0.0208301759927369,0.0143960137308657,-0.5681818181818182,-0.7812
C0247,R,House,False,0.3350126465132037,0.2164297007220278,0.0908231634175353,0.058631342338602,0.659748427672956,0.8649
C0248,D,House,False,-0.3689249304270233,-0.1795328760306749,-0.0351594482433444,-0.0261377846242192,-0.6,-0.8294
C0249,R,House,True,0.1943701993946331,0.0272126473544314,0.0251681964823802,0.0252395582858198,0.7416666666666667,0.817
C0250,D,House,True,-0.2657255006901518,-0.2829953260156171,-0.1096848150676315,-0.1637845896236601,-0.5714285714285714,-0.5712
C0251,R,House,False,0.3762162183630578,0.2615788823111431,0.0559145682164353,0.0763321733637719,0.6272727272727273,0.7077
C0252,D,House,False,-0.3649143488524516,-0.1639443180281613,-0.0441857568972012,-0.0090015983701752,-0.6107142857142858,-0.8731
C0253,R,House,True,0.2857608689873885,0.275524050564536,0.1189513363692659,0.1102149022892119,0.7678571428571429,0.9608
C0254,D,House,False,-0.2477778637753907,-0.1132514570126685,-0.0109312891197884,0.038838991220649,-0.42083333333333334,-0.4224
C0255,R,House,False,0.2296788852691145,0.0311974938179866,0.0951592354944487,0.0373321611836268,0.5,0.439
C0256,D,House,True,-0.1599202679520886,0.0553632374104822,-0.0907184613867211,-0.0045605222139047,-0.7583333333333333,-0.6995
C0257,R,House,False,0.2051672067467537,0.0896169314599663,0.0994949027284584,-0.0408414142083817,0.5518518518518518,0.4827
C0258,R,House,False,0.2408930509864395,0.0922998884812138,0.0979574855050641,0.0168547910008726,0.75,0.7599
C0259,D,House,False,-0.1368512932935383,-0.0837928504792558,-0.0449144379313758,-0.0181132991857537,-0.6230769230769231,-0.5342
C0260,R,House,True,0.1394462013870725,0.0162506796115125,0.089179733924859,-0.0234944625449743,0.601,0.5977
C0261,D,House,True,-0.2325050447640969,-0.1185993013728778,-0.0686517492620416,-0.0675664292114915,-0.5120689655172413,-0.7227
C0262,R,House,False,0.1844932704801665,0.0673975403554338,0.0881378903603154,0.0701139893046019,0.489344262295082,0.4327
C0263,D,House,False,-0.2542138070779541,-0.2638476673444801,-0.0488020148792883,-0.106075667450915,-0.5484375,-0.5445
C0264,R,House,True,0.3164074333973317,0.0564823388931527,0.0646671367448523,0.0260594922783525,0.725,1.0
C0265,D,House,False,-0.3131460943046371,-0.3106521717362687,-0.0952895069285961,-0.1803228278806868,-0.6280575539568345,-0.8596
C0266,R,House,True,0.3464027286885011,0.2166190002613138,0.0572544828374599,0.0693972220409641,0.7342105263157894,1.0
C0267,D,House,False,-0.2140834379078556,-0.1541631236754559,-0.0669846600048799,-0.0407754948315856,-0.73,-0.8868
C0268,R,House,True,0.2868663212203781,0.2065261788146045,0.0705515895831053,0.0332533439911101,0.6928571428571428,0.9489
C0269,I,House,False,0.0596688063752351,0.0637395203796849,0.0147974862147384,0.0322934434545569,0.028787878787878796,0.0274
C0270,D,House,True,-0.2722798785761421,-0.2775182877068152,-0.0925301298732572,-0.139219674561973,-0.604,-0.7146
C0271,R,House,False,0.3050994987324613,0.188118655597502,0.076382509399929,0.0589821870014864,0.6431818181818182,0.672
C0272,D,House,True,-0.2732921014949477,-0.1825537228282401,-0.0634787769200878,-0.0373499744183135,-0.5409090909090909,-0.6404
C0273,R,House,False,0.1679919655762276,0.0703888508005581,0.0633297920889158,0.0232694378405724,0.49800000000000005,0.3499
C0274,D,House,False,-0.405175126593585,-0.1743917947011386,-0.053341011095982,-0.0192894865737295,-0.6966666666666667,-1.0
C0275,R,House,True,0.1235693680617446,0.0063601723638848,0.0516308708201492,-0.0225096412198952,0.47200000000000003,0.3676
C0276,D,House,False,-0.1242082858088296,0.0388695964754951,-0.0811910204216858,0.009972532761441,-0.75,-0.4264
C0277,R,House,True,0.2149687029331764,0.1256524950737901,0.0173259133792074,0.064413008987236,0.6,0.4851
C0278,R,House,True,0.2203610346468918,0.0337006569340035,0.043958786089369,0.0530612965411585,0.6444444444444444,0.5657
C0279,D,House,True,-0.2946550642909855,-0.043998651376578,-0.0433381004588815,0.0117672410662066,-0.5978260869565217,-0.6582
C0280,R,House,False,0.2326300291797884,0.2633616721062615,0.070431015138988,0.1544344115264255,0.675,0.7174
C0281,D,House,True,-0.3239961854090919,-0.1696077505027778,-0.0870458802720508,-0.0845755530873188,-0.6064516129032258,-0.7481
C0282,R,House,False,0.1330930238370893,0.0658645373656159,0.1051380989400617,0.0907188082106319,0.5833333333333334,0.343
C0283,D,House,False,-0.3243233277731628,-0.201489471003814,-0.07405451886259,-0.0751930962099064,-0.6142857142857142,-0.7535
C0284,R,House,False,0.305894477748048,0.1130166652552478,0.0706674606375751,0.0487659421596029,0.6922222222222222,0.9528
C0285,D,House,True,-0.2785093699805823,-0.081744608245539,-0.0733207793480194,-0.014984191221885,-0.7333333333333334,-0.7323
C0286,R,House,False,0.2498393733025638,0.1530638272722533,0.0456252224049405,0.0713649906712244,0.5921052631578947,0.6408
C0287,D,House,True,-0.1257911367620125,-0.0940009610775638,-0.0692906954676363,-0.085546347814521,-0.396875,-0.3992
C0288,R,House,False,0.193220241471011,0.1208475044313422,0.0163846847765669,0.055435184565032,0.62,0.6483
C0289,R,House,True,0.2029728278873563,0.163369331576451,0.0965712749416185,0.0723108242126663,0.43870967741935485,0.3781
C0290,D,House,False,-0.2800188847216772,-0.1620268068505491,-0.0963521644972833,-0.061799092411167,-0.5807692307692307,-0.557
C0291,D,House,False,-0.3067605559237933,-0.130080368453502,-0.030641177150559,0.003982049763463,-0.5809523809523809,-0.5759
C0292,D,House,False,-0.2095738859088553,-0.0872950532421083,-0.0502352060605707,-0.0534652441268324,-0.5978260869565217,-0.5326
C0293,R,House,True,0.2647043524889075,0.1276882329310671,0.0397118454204849,0.0653362512195496,0.7,0.6445
C0294,D,House,True,-0.1647959677496431,-0.2248322801083856,-0.0853516592397006,-0.1301388641104704,-0.5637931034482759,-0.4683
C0295,R,House,False,0.1903863276064973,0.1020828560451708,0.0251369352846757,0.0270356161991815,0.4788461538461538,0.3992
C0296,D,House,False,-0.2319925474931819,-0.0944309080185453,-0.0459244902009173,-0.0473818898418598,-0.5071428571428571,-0.5259
C0297,R,House,False,0.3116553403360094,0.2095599111675784,0.0949521981230271,0.134360132881641,0.6928571428571428,0.6582
C0298,D,House,False,-0.206488916233975,0.1028527936345545,-0.0377658775651769,0.0334247079069305,-0.4875,-0.5189
C0299,R,House,False,0.1254820149082359,0.0784322342065591,0.0176325828848966,0.0030479709038234,0.4583333333333333,0.5355
C0300,D,House,False,-0.3692840880147571,-0.1923690744033619,-0.0717117571418411,-0.0945076814347884,-0.5607142857142857,-0.6764
C0301,R,House,True,0.2540807048789361,0.087509210993097,0.0623416133247426,0.0816714067797542,0.408974358974359,0.3961
C0302,D,House,False,-0.336093682866478,-0.163735024515412,-0.0666661926791303,-0.0295461774858248,-0.5750000000000001,-0.7174
C0303,R,House,True,0.356195240256229,0.2216569533144955,0.0623973121150842,0.0929686154533958,0.75,0.9492
C0304,D,House,False,-0.1905166169679576,-0.1671878459328517,-0.0317626531005512,-0.0073898071253373,-0.48125,-0.6787
C0305,R,House,True,0.3651908782062077,0.2025581653282576,0.0812332330702135,0.0495275983316225,0.7094827586206897,0.9872
C0306,D,House,True,-0.1874868540100984,-0.0070236904621865,-0.0638629117751492,0.0074899159180979,-0.5599999999999999,-0.4994
C0307,R,House,False,0.2168572231725805,0.0523599348256324,0.0836421208563853,-0.0328640492897829,0.4854430379746836,0.4418
C0308,D,House,True,-0.2225068042907772,-0.0034038125385033,-0.0664998087603393,0.0073122500248012,-0.74,-0.571
C0309,R,House,False,0.2536461075128225,0.2423872994194323,0.0893886548911042,0.0629461003880671,0.6923076923076923,0.8048
C0310,D,House,True,-0.3616143925645598,-0.2651304979601101,-0.0966326053088029,-0.114206155321839,-0.5950980392156863,-0.6354
C0311,R,House,False,0.3490221109915858,0.1796902655885199,0.0458466422662471,0.0623697979146456,0.6833333333333333,0.7521
C0312,I,House,False,-0.2114130869825589,-0.3245903536516514,-0.1152066325529906,-0.2076468362870999,-0.5982142857142857,-0.7529
C0313,D,House,False,-0.1892302572046417,-0.1254029280491945,-0.0280240326179117,-0.0510271965441122,-0.3466666666666667,-0.3707
C0314,R,House,True,0.3014523400088056,0.1692974814803462,0.046471376664978,0.0588362990816044,0.7833333333333333,0.9703
C0315,I,House,False,-0.2348217955116631,-0.1542116425156422,-0.0173355294568327,0.0205746585653679,-0.6863636363636364,-0.6423
C0316,R,House,True,0.3166872311415269,0.2801771209961416,0.0649124113925514,0.0564789955120254,0.75625,0.7592
C0317,I,House,False,0.0188688325470254,0.0112471326005828,-0.0440900990353601,-0.0084864131918687,0.006521739130434786,-0.0382
C0318,R,House,True,0.2005102502371405,0.1056353400288612,1.3313269230911446e-05,0.007726525323617,0.4846153846153846,0.4941
C0319,D,House,True,-0.2638168261957349,-0.1979627126249379,-0.0970251065321494,-0.010086169551772,-0.6599999999999999,-0.542
C0320,R,House,False,0.0683047771026603,-0.010971282767409,0.0282211693182768,-0.011650171357309,0.286046511627907,0.2767
C0321,D,House,False,-0.2901611336026103,-0.160037600507267,-0.1100476995524158,-0.0745219207335519,-0.5774193548387097,-0.759
C0322,R,House,False,0.2377368509234746,0.1242036006455375,0.070589802325996,0.0074928227442212,0.5016666666666667,0.6358
C0323,D,House,True,-0.3008755239587585,-0.1961304191288075,-0.0692406372354664,-0.0771103419655263,-0.6441176470588236,-0.7395
C0324,R,House,False,0.1256588313030963,0.0581523980498461,0.0787819811649047,0.0528735892340439,0.65,0.6399
C0325,D,House,True,-0.3148473725843785,-0.2647646449804232,-0.1161378870846545,-0.0953480803406645,-0.5565217391304348,-0.618
C0326,R,House,False,0.2268782435318728,0.0302867200516714,0.0076730135589397,0.0617929633967015,0.6333333333333333,0.5035
C0327,R,House,True,0.17882620166443,0.0975746467516919,0.0630543313597685,0.0092669943384401,0.5435483870967742,0.4402
C0328,D,House,False,-0.2782605622338361,-0.1428603927776678,-0.0832575964688632,-0.0610017978962112,-0.5375,-0.5126
C0329,R,House,False,0.1867671406660258,0.0812994151872854,0.0857331439748377,0.0029618980169713,0.5684210526315789,0.5508
C0330,D,House,False,-0.2746553667735254,-0.2426222721788808,-0.0434562050847222,-0.073516979282655,-0.6630841121495328,-1.0
C0331,R,House,True,0.2589401587069046,0.1497257605528658,0.0549328229303538,0.0504541564220726,0.5574468085106383,0.6803
C0332,R,House,False,0.2952267636059654,0.1333234792259976,0.0573820739279906,0.0044647534102393,0.6020833333333333,0.5697
C0333,D,House,True,-0.2766063887570968,-0.1011185847960246,-0.0721373166599994,-0.0490862113163794,-0.6211538461538461,-0.7233
C0334,R,House,False,0.0821999721496727,0.1170738662815841,0.0181445171485836,0.0644523280790898,0.55,0.4303
C0335,D,House,True,-0.2335589872324712,-0.2152813154955376,-0.0644044794728668,-0.0450972906402409,-0.4425,-0.3124
C0336,R,House,False,0.1277873031910874,0.0251314732195049,0.0134721251887486,-0.0261642181223051,0.408,0.4314
C0337,D,House,True,-0.2439056395997879,-0.1626658005531933,-0.0322072850232831,-0.0162537395145171,-0.5333333333333333,-0.5968
C0338,R,House,False,0.3328938609541513,0.213377168166156,0.0836935479464196,0.0818930701213893,0.7025,1.0
C0339,D,House,True,-0.098390042976649,-0.0922167733643379,-0.0385023365088212,-0.0886415059452401,-0.29714285714285715,-0.2302
C0340,R,House,False,0.1782343356926805,0.199953893867782,0.0522999080799859,0.1237029002846259,0.4,0.5058
C0341,D,House,False,-0.3275937467723163,-0.2261054660624077,-0.0156655964507467,0.0038631735362769,-0.6464285714285715,-0.8281
C0342,R,House,True,0.3268904308059976,0.1708605403873311,0.073869698643802,0.0630633392092346,0.7140350877192982,0.9772
C0343,D,House,False,-0.4205232571143251,-0.1850575120334302,-0.0607717220442875,-0.0164157746326314,-0.6617647058823529,-0.8945
C0344,R,House,True,0.3182922405524552,0.1541538187659756,0.0699610578930568,0.0144224406323339,0.6185714285714287,0.7365
C0345,D,House,False,-0.1511560553194989,-0.1391028489818385,-0.0561045131374788,-0.0774970067178658,-0.4921052631578947,-0.4095
C0346,R,House,True,0.2578307623833905,0.1624029593383224,0.0218324486777867,0.0123734109540586,0.7150000000000001,0.5773
C0347,D,House,False,0.0487018314192032,0.0458052115406892,0.0162213993044507,-0.004910593365246,0.18448275862068964,0.0321
C0348,R,House,True,0.2323401017216877,0.1570110515634053,0.0148073937677052,0.0317277958861611,0.39999999999999997,0.4811
C0349,D,House,True,-0.3369248654467867,-0.195792649243398,-0.0949454715586953,-0.1061520063097637,-0.5819444444444444,-0.6753
C0350,R,House,False,0.2044789488824062,0.0631148039294896,0.0615094965478254,0.0380994626460996,0.745,0.6281
C0351,D,House,False,-0.0628085122915738,-0.1950298521335476,-0.0509698799985396,-0.1945081235704089,-0.4153846153846154,-0.3547
C0352,R,House,False,0.2107986458951908,0.1030426832756683,0.0467892971047805,0.0358463612004768,0.5241666666666667,0.3957
C0353,R,House,True,0.1654550962800333,0.1867301568473274,0.0085372510402696,0.0277662813159082,0.3535714285714286,0.2602
C0354,D,House,True,-0.3378239501305309,-0.0978038835056828,-0.0609430461260651,-0.0340124784698442,-0.675,-0.7806
C0355,D,House,False,-0.2790403123900811,-0.1778024398735919,-0.0965706068946531,-0.1373358251550161,-0.5857142857142856,-0.5719
C0356,R,House,True,0.2435901672322347,0.1296395342200819,0.0701462647497477,0.0049662849675994,0.4621621621621622,0.4999
C0357,D,House,False,-0.1500839188565986,-0.1042965563604712,-0.0295570933793119,-0.0218019966019115,-0.36590909090909096,-0.3675
C0358,R,House,False,0.2664951260471616,0.1452033514062557,0.0031794905987135,-0.024104078089882,0.4914893617021277,0.4915
C0359,D,House,True,-0.1623013957884209,-0.1165483826357011,-0.0379343309748776,-0.0150346106621156,-0.2861111111111111,-0.2321
C0360,R,House,False,0.2909773549617551,0.146915025369706,0.1461651835524633,0.1557097846748563,0.7678571428571429,1.0
C0361,D,House,True,-0.1933260031063576,-0.159942508137612,-0.04815588299431,0.0234623079843301,,-0.3582
C0362,R,House,False,0.2455276319439948,0.1057037207062918,0.0376213128595983,0.0410607229793702,0.6486842105263159,0.6934
C0363,D,House,False,-0.3675331139693023,-0.1033593151047917,-0.0436119100935569,-0.0118278065931992,-0.6878787878787879,-0.9437
C0364,R,House,False,0.2454004077088038,0.2378844707521602,0.0127925131436171,0.0521652599935478,0.7136363636363636,0.7467
C0365,D,House,True,-0.097953721143971,0.0627395958338318,0.0058943956094141,0.0631712987592278,-0.63,-0.4277
C0366,R,House,False,0.174404376742972,0.1907031418669484,0.0883839014516188,0.0369130482987833,0.30357142857142855,0.3218
C0367,D,House,False,-0.2604992757787764,-0.0903605050409574,-0.0143403452163762,0.0361356464676895,-0.63125,-0.8928
C0368,R,House,True,0.2578193109561731,0.1377240666851885,0.0378987643355761,0.0380281078433677,0.5789473684210527,0.645
C0369,D,House,False,-0.2534834115890798,-0.1118357957160426,-0.0272390503257069,-0.0298953168026147,-0.5671875,-0.5336
C0370,R,House,True,0.2197079813788588,0.132215618053876,0.0469690555881952,0.055308312682497,0.3566666666666667,0.3428
C0371,I,House,False,0.0854860491954169,0.0778569717065058,0.0303607079447647,0.0269058117868594,0.2516129032258065,0.2706
C0372,D,House,True,-0.2896666197264089,-0.1787654283989647,-0.0500603507795004,0.0117438023836103,-0.525,-0.3743
C0373,R,House,False,0.0973924104749832,0.1053567448775062,-0.0214671892102607,0.011095388310575,0.14545454545454548,0.24
C0374,D,House,False,-0.294812307363231,-0.0865810138913613,-0.0515838005482167,0.0029638465735514,-0.50625,-0.6493
C0375,R,House,True,0.4021669987463956,0.2669407307702778,0.1133775774453803,0.0606325681014019,0.6605263157894736,0.9448
C0376,D,House,False,-0.1810785368137272,-0.0652020057075704,-0.0729699381437642,-0.0126515310540883,-0.29444444444444445,-0.4156
C0377,R,House,False,0.2380766177302178,0.1827784146617665,0.052775501818779,0.0401993121718214,0.5166666666666667,0.5141
C0378,R,House,True,0.2662563686919854,0.1010317882959294,0.0430191398359307,0.007865131627183,0.5490384615384616,0.6281
C0379,D,House,False,-0.3473121176367725,-0.1225503901370873,-0.063879365818124,-0.0637563048931255,-0.6152777777777777,-0.7999
C0380,R,House,True,0.316327964535058,0.2157553559775515,0.0815680711363607,0.0886973237349582,0.6173913043478262,0.6693
C0381,D,House,False,-0.2703649587061396,-0.1650674197502918,-0.0694932751175279,-0.067668375379875,-0.634375,-0.6555
C0382,R,House,True,0.2024771489450018,0.1066037998800437,0.0743974102657772,-0.0145786682679894,0.41930693069306935,0.3718
C0383,D,House,True,-0.19360285261073,-0.0366305768362513,-0.0498611131425774,-0.0053064880845846,-0.5349999999999999,-0.5723
C0384,R,House,False,0.2187926537890424,0.1234494724063282,0.0463793265941267,0.004667472762862,0.65,0.7155
C0385,D,House,False,-0.3113072325208069,-0.2114895676426109,-0.0651357703308018,-0.0946166746669318,-0.723529411764706,-1.0
C0386,R,House,True,0.1607217844975756,0.0627801537376194,0.0369814245438324,0.0294027852209278,0.15833333333333335,0.3719
C0387,R,House,True,0.1276219766409782,0.0687228455967443,0.0408765822115719,0.0455441761514178,0.25961538461538464,0.2152
C0388,I,House,False,0.1882359277203774,0.1962040223174699,0.0339723205766633,0.0684615990423777,0.375,0.478
C0389,D,House,True,-0.2716181613807326,-0.2771695820152418,-0.0929784868380199,-0.158136483766851,-0.6142857142857142,-0.7803
C0390,R,House,False,0.1519369168022486,0.1925693277149208,0.0498668652102804,0.039865094246545,0.33269230769230773,0.4208
C0391,D,House,True,-0.2060869396327054,-0.1668545791352091,-0.0478461596182011,-0.0623769471484305,-0.5080645161290323,-0.5259
C0392,R,House,False,0.2817290469448799,0.1604077105982095,0.0289546883921536,0.0402398247076807,0.659375,0.7712
C0393,D,House,True,-0.0563218544046275,-0.0765456735306823,0.0062537831507625,-0.0217230389784521,-0.2727272727272727,-0.389
C0394,R,House,False,0.3116997974542076,0.0883263779720526,0.0994840107793453,0.048044916315011,0.7147058823529412,0.8379
C0395,D,House,False,-0.0549879903824427,0.1174551214911576,0.0217690013661081,0.0946778631471009,-0.34375,-0.2764
C0396,R,House,True,0.3601278704152428,0.2924494552289626,0.0826273676065514,0.0761203000400846,0.7085714285714286,0.677
C0397,D,House,False,-0.2960482389988517,-0.1671018972215413,-0.0362341595022774,-0.0673518046801741,-0.455,-0.47
C0398,R,House,True,0.1292009074516197,0.0403592590089785,0.0856151982586903,0.1335333584394308,0.2,0.4822
C0399,D,House,False,-0.2662697859045786,-0.0957555506286349,-0.0630316786063569,-0.0421090528420024,-0.6333333333333333,-0.6653
C0400,R,House,False,0.2575778866414424,0.1645769224866727,0.0953308044651607,0.0145648045507829,0.6464285714285715,0.6399
C0401,R,House,False,0.2301555546821069,0.0461956263086452,0.0155586019682632,0.054993593756644,0.6166666666666667,0.6237
C0402,D,House,True,-0.245439288122319,-0.0421858116355567,-0.0270580916002907,0.0033847846054551,-0.5666666666666667,-0.4864
C0403,R,House,False,0.2960037648648629,0.1812762956535679,0.0793899102470108,0.0542216145065315,0.625,0.7514
C0404,D,House,False,0.0556624409591595,0.0143911229805216,0.030208555342958,-0.0661610826090827,0.06492537313432836,0.0281
C0405,R,House,False,0.288347622854715,0.1510218604441776,0.0614516597802938,0.0598368785912641,0.65,0.645
C0406,D,House,True,-0.3823732000063919,-0.2950409389795608,-0.0890392901600501,-0.1018149002631107,-0.6975,-0.8683
C0407,R,House,False,0.0948426799927742,0.0718288935981332,0.0734179881792373,0.0929550721948789,0.23035714285714287,0.2524
C0408,D,House,True,-0.2162127608892625,-0.1158917977138555,-0.006717180431366,0.0391434208772819,,-0.6801
C0409,R,House,False,0.2960474964262345,0.1684015536650621,0.0701036064121283,0.0933905523003656,0.5611111111111112,0.6574
C0410,D,House,False,-0.2816761142386507,-0.0806094014637461,-0.0310949383806047,-0.0164207957343792,-0.5539999999999999,-0.6368
C0411,R,House,True,0.1599619175343413,0.0985863331509327,0.0323775195374681,-0.0293576876511812,0.22058823529411764,0.2742
C0412,D,House,True,-0.0562518521755861,-0.0367660306982446,-0.0045960818055253,-0.0363102595399192,-0.12597402597402596,-0.1042
C0413,R,House,False,0.2015950978210195,0.0528149373705589,0.0500218644533687,0.0342253234364898,0.6111111111111112,0.5171
C0414,D,House,True,-0.3453901716292724,-0.1383435222814569,-0.0378448058470028,-0.0279522154186254,-0.5660714285714286,-0.6666
C0415,R,House,False,0.3815918876535685,0.2682122118153298,0.0844513060938421,0.1165360522253734,0.7423076923076923,0.8368
C0416,D,House,True,-0.0701290032265214,-0.0381964794109856,-0.0354638280991829,-0.0850456963291776,-0.31129032258064515,-0.2932
C0417,R,House,False,0.2955444487390535,0.1392299984730338,0.0881925664709501,0.0471196414833389,0.7152173913043478,0.6738
C0418,D,House,False,-0.2916223235368094,-0.0759978994101418,-0.0358840607917739,-0.0019655242355009,-0.5607142857142857,-1.0
C0419,R,House,True,0.2185521736908416,0.0729591039578068,0.0455926185489808,-0.0011498105246898,0.5705882352941177,0.5509
C0420,D,House,True,-0.2550880221200781,-0.1884470100673504,-0.0263615464690835,-0.0448855285082807,-0.55,-0.5466
C0421,R,House,False,0.1227866605430408,0.1008695251082526,0.0265568079421685,0.0232100057178611,0.41111111111111115,0.4391
C0422,D,House,True,-0.2584935320960063,-0.0787361384907305,-0.0592614480173171,-0.0215710792267256,-0.5638888888888889,-0.5747
C0423,R,House,False,0.2607649039783034,0.1707297048432558,0.0242900274087851,0.0543896481856592,0.75,0.7341
C0424,D,House,False,-0.115110294953256,0.0001492748863316,-0.0086968497542765,0.0459990980759218,-0.725,-0.5591
C0425,R,House,False,0.2741174015638726,0.1638224255687033,0.0898222342725716,0.0169250484476638,0.6012820512820513,0.514
C0426,D,House,False,-0.2524201927478081,-0.1416808902251966,-0.0792484839854226,-0.0976060843377809,-0.7173076923076922,-0.8961
C0427,R,House,True,0.2065289405563126,0.0688889689239282,0.0316852515103972,0.0696187957902989,0.625,0.6911
C0428,D,House,True,-0.3297462331485413,-0.1712433613647765,-0.0928797531532993,-0.1036104788166428,-0.628,-0.722
C0429,R,House,False,0.2893263925615244,0.0860749197526048,0.0861215177363476,0.1109819065371306,0.7083333333333334,0.5682
C0430,I,House,False,0.1230296238107865,0.0481746682471197,0.0599752160878169,-0.0463615363668828,0.2668918918918919,0.2735
C0431,D,House,False,-0.2754569370075864,-0.1490867919818621,-0.0660192729386867,-0.0498440100328392,-0.5642857142857143,-0.5151
C0432,R,House,False,0.3016391515692899,0.1612777545787429,0.0620551479630363,0.0167245512693096,0.7564516129032258,0.7823
C0433,D,House,False,-0.2295455309540139,-0.0845320935798873,-0.0518677595010792,-0.0444935929257054,-0.6863636363636364,-0.7726
C0434,R,House,True,0.2367767252617775,0.096078169522469,0.09714352487449,-0.0210611177263022,0.5146551724137931,0.6033
C0435,D,House,False,-0.2647506641752079,-0.2936085077729166,-0.0616296196220383,-0.1635558305587658,-0.5746268656716418,-0.5405
C0436,R,House,False,0.2464659416027603,0.1982906116877597,0.0827277195731786,0.0647073187986926,0.4963414634146342,0.4572
C0437,D,House,False,-0.1809536999673837,-0.0718174173821934,-0.0348408072968332,-0.0574908581913591,-0.5013888888888889,-0.4471
C0438,R,House,False,0.2052458257124217,0.1827118490162218,0.0626069759175551,0.0488855361607662,0.37916666666666665,0.51
C0439,D,House,True,-0.3554322138832554,-0.1329996804744824,-0.0519795034240955,-0.0494834438075344,-0.6617647058823529,-0.9148
C0440,R,House,False,0.2741102932622262,0.0664692608084987,0.063328952622103,0.0799997719395955,0.5437500000000001,0.5102
C0441,D,House,True,-0.4201586911442896,-0.2749647187448167,-0.0675686584756016,-0.1379036423427755,-0.6775862068965518,-0.9015
C0442,R,House,False,0.3086833231865629,0.0962084541836102,0.0388548186895404,0.0159854211355372,0.6403225806451613,0.8689
C0443,D,House,False,-0.3066117077852697,-0.2047543198282462,-0.0378589710996458,-0.0440073955387008,-0.6384615384615384,-0.768
C0444,R,House,True,0.2015667226580351,0.123071929834813,0.0440195604695949,0.0443830815774789,0.38269230769230766,0.3699
C0445,I,House,False,-0.1140992044312976,0.0569504016470664,0.0116312721773496,0.0340474418839077,-0.003124999999999996,-0.0419
C0446,D,House,False,-0.1834894811034036,-0.0701261129567882,-0.044519514329578,-0.043876843561571,-0.35,-0.3552
C0447,R,House,False,0.2762453795547638,0.0714750098175983,0.0372226231325732,0.0101934997025374,0.6878571428571428,0.6846
C0448,D,House,False,-0.2413428772264243,-0.0808483134622257,5.359759912529585e-06,0.0643513102949426,-0.5833333333333334,-0.6624
C0449,R,House,True,0.2727512519441506,0.1938315420422619,0.0933565126575796,0.0582656573964187,0.6394736842105263,0.6047
C0450,D,House,False,-0.2936430251784279,-0.0412987300953991,-0.0559483914743054,0.0011714341370152,-0.5633333333333332,-0.5661
C0451,R,House,True,0.3247943275122502,0.124838491034467,0.0901753611030292,0.0819707803012571,0.7574074074074074,0.9568
C0452,D,House,True,-0.1914809066502006,-0.1301058088925726,-0.066797990745319,-0.0871504217856657,-0.5362068965517242,-0.5089
C0453,R,House,False,0.2570008195691315,0.104282583950771,0.1054756463754969,0.0355625522034239,0.48602150537634414,0.4595
C0454,D,House,False,-0.2349676016055784,-0.0668333967703625,-0.0389013794161969,-0.0073297932056393,-0.5581081081081081,-0.5917
