candidate_id,z_behav_A,z_llm_score,z_tfidf,z_w2v,z_ws1_tierA,z_ws1_tierB,z_truth,disagreement,max_span,n_tweets,retweet_share,party,truth,llm_sd,small_bundle
C0456,-0.3724411678757888,-0.5170502082247493,-0.27689002975974225,-0.22384265509098175,-0.009493751512987543,-0.5695416359201201,-0.3123045223579904,0.2054090105269521,0.5600478844071325,392,0.40816326530612246,D,-0.1955,0.2162174831043965,False
C0046,1.2742056519756528,1.145697008601997,1.4366293707494948,1.0343371123211724,0.8953972156415057,0.9876531971017909,1.4812126484381662,0.19975462046441447,0.5412321551079892,284,0.2605633802816901,R,1.0,0.0587367006223536,False
C0885,0.36580245783031196,0.3230747013298172,0.2133089939210204,0.1227222972874736,-0.03741171113040933,0.5236562039649516,0.185769673128688,0.19685956570878166,0.5610679150953609,155,0.05806451612903226,R,0.1365,0.1350925608610629,False
C0449,0.9569671556943387,1.1351954472325647,1.058112478074971,1.2125035798252668,1.417380447266199,0.8633536693644531,0.888174306643335,0.19622691346112558,0.5540267779017459,55,0.34545454545454546,R,0.6047,0.0776530746332687,False
C0192,-1.0230784588381843,-0.9196100607196456,-0.9436240708791865,-1.4011633355157491,-1.1750513045589195,-1.248978066057372,-0.9390978924614067,0.1894017758684853,0.48155327479610355,110,0.33636363636363636,D,-0.6133,0.0821583836257749,False
C0184,-1.0787631948910938,-1.0071230721315798,-1.353668772012254,-1.2503047682949098,-1.444284908804124,-1.44496361156103,-0.8688874335795497,0.1864258389060452,0.4378405394294502,202,0.32673267326732675,D,-0.5665,0.0547722557505166,False
C0043,0.9973277977171839,1.117692844950178,1.102121024533826,0.8419649755587902,1.3790222394124705,0.9422910318197811,1.4812126484381662,0.18554288821554943,0.5370572638536802,161,0.4472049689440994,R,1.0,0.1178134118001851,False
C0639,-0.5672406195213445,-0.5520554127895227,-0.6523830307818353,-0.598999212899113,-0.44015600262177584,-0.9757681401752782,-0.4218208364258444,0.1827923587898766,0.5356121375535023,96,0.3854166666666667,D,-0.2685,0.1254990039801113,False
C0011,-1.08575616174425,-1.1121386858259004,-1.4122467175575748,-0.954912369210161,-1.3619766397167834,-1.0560723206350215,-1.122875268808148,0.18165834083462506,0.4573343483474138,201,0.29850746268656714,D,-0.7358,0.1581138830084189,False
C0811,-1.0140135018063154,-1.1716475335860155,-0.9100549071835291,-1.156931971501026,-0.687495622815761,-0.9463117726767319,-0.8153294553299281,0.1793151951982468,0.48415191077025443,165,0.4,D,-0.5308,0.1324009063413087,False
C0005,-1.3307690003770514,-1.1401428494777193,-1.0554295069594075,-1.0998117006982928,-0.8166286278578795,-0.9235025503279938,-1.5033319434329118,0.17843720767577348,0.5141403725191719,107,0.37383177570093457,D,-0.9894,0.1152388823271034,False
C0654,-0.4846200111451674,-0.45754136046463395,-0.40019040622932445,-0.8423763364525381,-0.7006982705415846,-0.43083894137202317,-0.5736434526404584,0.17754729659182958,0.4421859302232136,48,0.22916666666666666,D,-0.3697,0.0336154726279432,True
C0174,-1.2062275907065576,-1.4446881291912497,-1.1929006165727,-1.3264114429096283,-1.5961929626721176,-1.5782232741495712,-1.289250052782463,0.1775357461122813,0.40329234609941755,69,0.4057971014492754,D,-0.8467,0.0223606797749979,False
C0428,-1.019659675043308,-1.3046673109321552,-1.282886038341528,-0.970050415167324,-1.3683786163510296,-1.3557506928294984,-1.1021721847788823,0.17556822465779373,0.3983282011837056,316,0.31645569620253167,D,-0.722,0.1193733638631332,False
C0867,-1.3756405376848027,-1.3746777200617024,-1.373705221625517,-1.0454935687770792,-1.383915303843983,-1.0305862994112776,-1.4055173725120342,0.17513143588221197,0.35332900443270554,44,0.36363636363636365,D,-0.9242,0.0353553390593274,True
C0193,1.0495592168055716,1.1982048154491571,0.9427706583184414,1.1926646802724847,0.7709530290718027,1.1843322112118042,0.7881094005018849,0.17290558988331203,0.4272517863773544,146,0.0547945205479452,R,0.538,0.0758287544405155,False
C0549,-1.1256419726844733,-0.8320970493077118,-0.7018761045426701,-0.7853942833247115,-0.6411613870210819,-0.8825610608070956,-1.001657211593318,0.16983256531200566,0.48448058566339136,59,0.3559322033898305,D,-0.655,0.0651920240520264,False
C0357,-0.7239348767865084,-0.5695580150719097,-0.5848097448800099,-0.5698174346186,-0.4211856911187891,-0.2342663036281687,-0.5703429609836189,0.16857671489927212,0.48966857315833967,109,0.2018348623853211,D,-0.3675,0.201246117974981,False
C0050,0.980115170972147,0.8831579743661949,1.1164993238356622,1.1659051055050411,0.9726782101872181,1.3489355033001424,0.8365666189182093,0.16807914972556476,0.4657775289339475,254,0.2559055118110236,R,0.5703,0.1635542723379612,False
C0727,0.6496836122262903,0.7256345538247135,0.9451686820844948,1.082946785608681,0.7784322919564879,0.9663763930456759,0.6041820018071054,0.1656455355237728,0.4332631733823906,160,0.175,I,0.4154,0.1274754878398196,False
C0104,-1.2688035440949184,-1.147143890390674,-1.0607745352867377,-0.9333348558667265,-1.0415620542184953,-0.8646558752881465,-0.8339322264866593,0.1452021154804944,0.4041476688067719,96,0.34375,D,-0.5432,0.0570087712549568,False
C0788,1.156396210395456,0.8306501675190344,1.071690612015351,0.8486555074423648,0.8567498682131995,0.8435912236379179,0.9337811004469344,0.14179044801546964,0.3257460428764215,80,0.2375,R,0.6351,0.108397416943394,False
C0412,-0.2920885026968704,-0.34202418540088125,-0.2202261004208959,-0.16609475416989297,-0.047813920985988884,-0.4331550980284388,-0.17533411859915385,0.1360816966013892,0.38534117704244997,208,0.3701923076923077,D,-0.1042,0.1193733638631332,False
C0586,0.7076808373179418,0.6381215424127796,0.8234086957930647,0.9772301940477721,0.8055735754941405,0.6501676483798765,0.8331161049133317,0.12856500993866665,0.3391086516349925,37,0.24324324324324326,R,0.568,0.0612372435695794,True
C0610,-0.7705546558075488,-0.8846048561548719,-0.7148986192947302,-0.7968966730628694,-0.529947540800263,-0.8325775897919716,-0.8174297682024622,0.12415286122861108,0.354657315354609,53,0.4339622641509434,D,-0.5322,0.0447213595499957,False
C0371,0.3814718835568282,0.18305388307072257,0.33049523043820084,0.5191643241228884,0.4750766849753756,0.43345231504557774,0.38694964184785535,0.12016656040921847,0.3361104410521658,110,0.2818181818181818,I,0.2706,0.138744369255116,False
C0347,0.24065055105359018,0.14804867850594913,0.18757048573422963,0.3275469422004401,0.26357809727261866,-0.0027078572570170215,0.029146341776852967,0.11462891116479136,0.3302547994574571,107,0.27102803738317754,D,0.0321,0.2079663434308542,False
C0010,1.0804232371759828,1.1561985699714288,1.1854755901477858,0.9846975460470787,1.048675313974754,1.0713734213273536,1.123559370715202,0.07308076511808395,0.2007780441007071,64,0.296875,R,0.7616,0.0364691650576209,False
C0661,1.327335400139271,1.226208979100976,1.179996630519391,1.2413746193527782,1.1674054220790298,1.3363775047808892,1.3605946806154887,0.07173417330845724,0.16897208270185948,135,0.16296296296296298,R,0.9196,0.0497995983919549,False
C0093,-1.1594228125624177,-1.1401428494777193,-1.1751977350566865,-1.1436835146610016,-1.0578616280488413,-1.064278322095451,-0.9599509988387104,0.04992602033858159,0.11733610700784514,112,0.375,D,-0.6272,0.1038267788193393,False
C0338,1.2675066837289357,1.2507126222963176,1.2917960401634812,1.3293546259618834,1.2728399013723983,1.187253756628264,1.4812126484381662,0.047246108775448395,0.14210086933361943,75,0.26666666666666666,R,1.0,0.0790569415042094,False
